payment_id,customer_id,payment_date,amount,payment_method,payment_status,currency,revenue_month
157385,48022,06-07-2024,35,Bank Transfer,Completed,INR,2024-07
157386,30739,20-02-2023,99,UPI,Failed,EUR,2023-02
157387,11363,28-04-2022,35,Bank Transfer,Completed,INR,2022-04
157388,22641,26-10-2024,15,Bank Transfer,Pending,USD,2024-10
157389,13402,05-12-2022,99,PayPal,Failed,USD,2022-12
157390,41931,06-03-2025,15,UPI,Pending,INR,2025-03
157391,34302,19-03-2024,35,UPI,Pending,INR,2024-03
157392,6314,23-10-2024,35,UPI,Failed,INR,2024-10
157393,7734,18-09-2023,35,UPI,Pending,INR,2023-09
157394,4461,11-08-2024,199,UPI,Pending,EUR,2024-08
157395,46917,12-01-2023,99,UPI,Pending,USD,2023-01
157396,35920,11-11-2024,99,UPI,Failed,EUR,2024-11
157397,18669,19-07-2022,99,Credit Card,Failed,INR,2022-07
157398,6602,27-03-2023,199,UPI,Failed,EUR,2023-03
157399,49067,12-10-2024,99,Credit Card,Pending,INR,2024-10
157400,43718,26-07-2022,15,PayPal,Pending,INR,2022-07
157401,16157,20-05-2023,99,Credit Card,Completed,USD,2023-05
157402,16408,11-04-2022,199,Bank Transfer,Pending,EUR,2022-04
157403,16385,31-12-2024,15,Bank Transfer,Completed,EUR,2024-12
157404,41490,26-06-2024,199,Credit Card,Failed,USD,2024-06
157405,26930,17-03-2023,15,UPI,Completed,INR,2023-03
157406,39929,31-12-2022,199,Bank Transfer,Failed,USD,2022-12
157407,42055,27-03-2022,35,Bank Transfer,Pending,USD,2022-03
157408,17042,20-03-2025,15,Bank Transfer,Pending,EUR,2025-03
157409,7207,18-11-2023,35,Credit Card,Pending,USD,2023-11
157410,39016,18-09-2024,99,UPI,Completed,INR,2024-09
157411,6645,08-09-2024,199,PayPal,Pending,EUR,2024-09
157412,21248,05-01-2022,35,Credit Card,Pending,INR,2022-01
157413,263,04-05-2023,199,PayPal,Completed,EUR,2023-05
157414,34239,12-05-2023,35,PayPal,Failed,INR,2023-05
157415,12981,29-08-2022,99,UPI,Failed,EUR,2022-08
157416,24956,28-05-2024,99,PayPal,Failed,INR,2024-05
157417,28266,21-01-2023,35,Bank Transfer,Failed,EUR,2023-01
157418,43782,06-04-2023,35,Credit Card,Completed,EUR,2023-04
157419,24546,02-03-2024,99,UPI,Completed,USD,2024-03
157420,13384,16-04-2023,99,UPI,Pending,INR,2023-04
157421,38970,06-04-2022,199,UPI,Pending,INR,2022-04
157422,41215,30-03-2023,35,Bank Transfer,Pending,EUR,2023-03
157423,40389,28-08-2023,99,Credit Card,Completed,INR,2023-08
157424,9666,11-08-2023,15,PayPal,Failed,USD,2023-08
157425,48191,26-08-2024,15,Bank Transfer,Pending,USD,2024-08
157426,29211,02-12-2024,35,PayPal,Pending,INR,2024-12
157427,8914,25-02-2025,15,Bank Transfer,Completed,USD,2025-02
157428,31117,15-09-2023,15,Bank Transfer,Pending,EUR,2023-09
157429,1648,15-02-2023,99,Credit Card,Failed,INR,2023-02
157430,28590,30-04-2024,99,PayPal,Pending,INR,2024-04
157431,10577,27-02-2025,35,Credit Card,Pending,USD,2025-02
157432,32588,30-11-2024,15,Bank Transfer,Completed,INR,2024-11
157433,35736,12-11-2023,35,Bank Transfer,Failed,EUR,2023-11
157434,17461,23-04-2022,199,Bank Transfer,Completed,INR,2022-04
157435,7226,09-01-2023,15,Bank Transfer,Pending,INR,2023-01
157436,41224,16-08-2023,99,PayPal,Pending,INR,2023-08
157437,38374,17-03-2022,199,Bank Transfer,Failed,INR,2022-03
157438,49922,07-06-2023,15,PayPal,Failed,USD,2023-06
157439,17336,01-05-2022,99,PayPal,Pending,EUR,2022-05
157440,49905,13-04-2024,199,Bank Transfer,Pending,INR,2024-04
157441,24828,26-12-2022,35,UPI,Failed,EUR,2022-12
157442,20416,15-02-2023,99,PayPal,Failed,USD,2023-02
157443,47541,23-02-2023,35,Bank Transfer,Failed,USD,2023-02
157444,20241,16-10-2022,15,Credit Card,Completed,INR,2022-10
157445,5368,05-04-2024,15,UPI,Pending,INR,2024-04
157446,49505,12-08-2022,35,PayPal,Pending,USD,2022-08
157447,31942,23-01-2024,199,UPI,Failed,USD,2024-01
157448,31177,24-03-2025,199,Bank Transfer,Pending,INR,2025-03
157449,12192,15-05-2024,15,UPI,Completed,USD,2024-05
157450,1312,30-08-2024,15,Credit Card,Failed,EUR,2024-08
157451,25687,19-05-2023,15,UPI,Failed,USD,2023-05
157452,6331,30-03-2023,99,Bank Transfer,Completed,USD,2023-03
157453,2469,20-04-2022,15,UPI,Completed,INR,2022-04
157454,107,17-04-2023,199,PayPal,Failed,INR,2023-04
157455,38475,02-03-2025,15,PayPal,Pending,INR,2025-03
157456,25830,22-12-2023,199,Credit Card,Pending,EUR,2023-12
157457,15807,23-10-2023,15,UPI,Pending,EUR,2023-10
157458,33471,06-06-2022,199,PayPal,Failed,USD,2022-06
157459,46771,13-04-2023,15,PayPal,Completed,EUR,2023-04
157460,35642,22-05-2024,35,Bank Transfer,Failed,EUR,2024-05
157461,8582,22-10-2022,35,UPI,Pending,EUR,2022-10
157462,4716,04-10-2022,35,PayPal,Failed,INR,2022-10
157463,36536,20-12-2023,99,Credit Card,Failed,EUR,2023-12
157464,38389,07-08-2023,99,Bank Transfer,Completed,INR,2023-08
157465,40115,08-02-2022,199,Credit Card,Completed,EUR,2022-02
157466,39079,23-05-2022,99,Credit Card,Failed,EUR,2022-05
157467,34058,12-10-2023,199,Credit Card,Pending,EUR,2023-10
157468,45490,05-07-2024,35,Credit Card,Completed,INR,2024-07
157469,10503,11-12-2024,35,PayPal,Completed,EUR,2024-12
157470,19812,14-05-2024,199,Credit Card,Completed,INR,2024-05
157471,46961,03-05-2023,15,Credit Card,Failed,INR,2023-05
157472,2890,28-03-2023,99,Bank Transfer,Completed,EUR,2023-03
157473,41743,27-03-2022,199,PayPal,Pending,USD,2022-03
157474,46586,10-09-2023,35,PayPal,Completed,INR,2023-09
157475,14187,21-06-2024,15,UPI,Completed,INR,2024-06
157476,1861,30-06-2022,35,Credit Card,Completed,EUR,2022-06
157477,12968,14-02-2023,99,Bank Transfer,Pending,INR,2023-02
157478,48712,27-02-2023,15,Bank Transfer,Failed,INR,2023-02
157479,19059,14-12-2023,15,Bank Transfer,Pending,EUR,2023-12
157480,4816,30-03-2025,15,UPI,Pending,INR,2025-03
157481,6800,01-06-2024,99,PayPal,Completed,INR,2024-06
157482,33539,05-09-2022,199,UPI,Failed,USD,2022-09
157483,13703,14-01-2023,15,UPI,Failed,INR,2023-01
157484,26967,31-10-2023,35,Bank Transfer,Completed,INR,2023-10
157485,19605,26-10-2022,99,Bank Transfer,Pending,USD,2022-10
157486,25318,29-09-2024,99,UPI,Failed,USD,2024-09
157487,35067,02-10-2024,199,Bank Transfer,Pending,USD,2024-10
157488,35917,24-05-2024,99,Bank Transfer,Completed,USD,2024-05
157489,37967,11-05-2024,35,PayPal,Completed,INR,2024-05
157490,32258,03-11-2023,35,UPI,Failed,USD,2023-11
157491,5580,02-12-2023,35,Credit Card,Pending,EUR,2023-12
157492,19896,04-02-2022,99,UPI,Pending,EUR,2022-02
157493,4718,23-05-2022,99,PayPal,Failed,INR,2022-05
157494,1118,09-03-2022,35,Bank Transfer,Pending,EUR,2022-03
157495,27042,09-01-2024,99,Bank Transfer,Pending,INR,2024-01
157496,23883,15-11-2022,15,Bank Transfer,Pending,INR,2022-11
157497,46138,19-03-2024,35,Bank Transfer,Failed,EUR,2024-03
157498,42759,13-09-2022,35,Credit Card,Failed,EUR,2022-09
157499,20950,08-05-2022,99,PayPal,Completed,INR,2022-05
157500,24970,29-09-2023,35,Credit Card,Failed,USD,2023-09
157501,24647,01-09-2022,99,UPI,Failed,INR,2022-09
157502,45931,28-07-2024,35,PayPal,Failed,USD,2024-07
157503,14496,14-06-2024,35,Bank Transfer,Failed,INR,2024-06
157504,10337,21-05-2024,35,Bank Transfer,Completed,EUR,2024-05
157505,26855,18-02-2022,15,PayPal,Completed,USD,2022-02
157506,45668,15-04-2023,35,Credit Card,Pending,USD,2023-04
157507,5414,14-12-2022,15,Credit Card,Failed,EUR,2022-12
157508,45369,08-05-2024,15,Credit Card,Failed,INR,2024-05
157509,48859,24-01-2023,99,UPI,Completed,INR,2023-01
157510,2522,31-10-2024,99,Credit Card,Failed,INR,2024-10
157511,1702,29-08-2023,35,PayPal,Completed,USD,2023-08
157512,5732,02-01-2023,199,UPI,Completed,INR,2023-01
157513,979,08-09-2022,15,UPI,Pending,EUR,2022-09
157514,48936,19-04-2023,35,PayPal,Failed,USD,2023-04
157515,48308,03-12-2023,99,UPI,Completed,USD,2023-12
157516,23596,18-01-2025,99,Bank Transfer,Completed,EUR,2025-01
157517,3438,18-02-2022,35,Bank Transfer,Completed,EUR,2022-02
157518,17597,15-10-2022,99,UPI,Failed,INR,2022-10
157519,39834,15-08-2022,35,UPI,Failed,EUR,2022-08
157520,38315,16-12-2024,99,UPI,Pending,USD,2024-12
157521,23322,10-05-2023,15,PayPal,Failed,USD,2023-05
157522,3956,14-08-2022,99,UPI,Pending,INR,2022-08
157523,15267,19-02-2023,199,Bank Transfer,Pending,EUR,2023-02
157524,49012,15-03-2024,199,UPI,Failed,INR,2024-03
157525,5804,23-07-2024,99,Bank Transfer,Completed,EUR,2024-07
157526,42706,18-07-2023,199,UPI,Completed,INR,2023-07
157527,23299,30-01-2022,199,PayPal,Pending,EUR,2022-01
157528,17574,05-01-2022,15,Bank Transfer,Failed,EUR,2022-01
157529,3776,08-01-2025,35,Credit Card,Failed,USD,2025-01
157530,45274,18-01-2025,199,Bank Transfer,Failed,INR,2025-01
157531,13984,03-04-2024,35,UPI,Pending,USD,2024-04
157532,13583,10-08-2022,35,Bank Transfer,Pending,INR,2022-08
157533,36998,02-07-2023,199,Credit Card,Failed,EUR,2023-07
157534,39102,02-03-2022,99,UPI,Failed,USD,2022-03
157535,8080,27-04-2023,35,UPI,Failed,EUR,2023-04
157536,35213,19-02-2022,99,UPI,Completed,INR,2022-02
157537,2330,07-02-2023,15,PayPal,Failed,EUR,2023-02
157538,45306,12-02-2024,15,PayPal,Pending,INR,2024-02
157539,14615,29-04-2023,15,UPI,Pending,EUR,2023-04
157540,47187,22-08-2024,35,Bank Transfer,Failed,INR,2024-08
157541,24933,05-04-2025,99,PayPal,Pending,EUR,2025-04
157542,45662,17-09-2023,199,PayPal,Pending,USD,2023-09
157543,539,16-02-2025,99,Credit Card,Completed,EUR,2025-02
157544,22986,02-02-2024,199,Bank Transfer,Pending,USD,2024-02
157545,31210,27-01-2022,35,UPI,Completed,USD,2022-01
157546,39314,08-07-2022,15,UPI,Failed,INR,2022-07
157547,48425,11-11-2024,35,UPI,Failed,USD,2024-11
157548,581,17-09-2024,99,Bank Transfer,Pending,INR,2024-09
157549,31418,01-09-2024,199,Credit Card,Failed,USD,2024-09
157550,25892,06-07-2022,15,Credit Card,Failed,INR,2022-07
157551,3875,14-03-2022,99,Credit Card,Failed,USD,2022-03
157552,27158,01-06-2024,199,Bank Transfer,Completed,USD,2024-06
157553,45109,24-10-2023,35,Credit Card,Failed,USD,2023-10
157554,37197,13-03-2024,35,Credit Card,Completed,INR,2024-03
157555,45686,19-08-2023,99,UPI,Failed,EUR,2023-08
157556,23436,16-11-2024,35,PayPal,Failed,INR,2024-11
157557,9396,04-01-2025,15,PayPal,Completed,EUR,2025-01
157558,13864,20-12-2023,35,Bank Transfer,Completed,INR,2023-12
157559,4739,02-03-2024,35,Credit Card,Failed,EUR,2024-03
157560,30788,09-12-2023,199,Bank Transfer,Completed,EUR,2023-12
157561,44175,24-08-2022,199,Bank Transfer,Pending,USD,2022-08
157562,4860,13-04-2022,99,Credit Card,Pending,USD,2022-04
157563,4799,31-03-2024,35,PayPal,Pending,INR,2024-03
157564,48277,17-10-2023,99,Credit Card,Failed,INR,2023-10
157565,4729,18-04-2022,99,Credit Card,Failed,INR,2022-04
157566,27670,03-10-2022,15,Credit Card,Completed,USD,2022-10
157567,47245,16-01-2023,99,Bank Transfer,Pending,INR,2023-01
157568,13041,29-09-2022,199,PayPal,Completed,USD,2022-09
157569,13418,16-06-2023,15,Bank Transfer,Completed,INR,2023-06
157570,48038,21-08-2024,99,PayPal,Pending,USD,2024-08
157571,49637,17-11-2023,15,Bank Transfer,Pending,EUR,2023-11
157572,40633,14-07-2022,15,UPI,Failed,EUR,2022-07
157573,4589,21-03-2023,99,UPI,Failed,USD,2023-03
157574,45821,15-03-2023,99,PayPal,Pending,EUR,2023-03
157575,3384,09-11-2024,99,UPI,Completed,INR,2024-11
157576,42291,20-12-2022,15,UPI,Pending,USD,2022-12
157577,46340,11-03-2025,199,Credit Card,Failed,USD,2025-03
157578,32075,05-07-2022,35,PayPal,Completed,INR,2022-07
157579,47038,29-12-2023,99,Bank Transfer,Completed,EUR,2023-12
157580,38637,31-05-2024,199,PayPal,Pending,INR,2024-05
157581,15629,15-11-2022,99,PayPal,Completed,INR,2022-11
157582,4587,30-11-2023,15,UPI,Pending,EUR,2023-11
157583,34926,24-08-2023,99,PayPal,Failed,INR,2023-08
157584,15166,21-11-2023,15,Bank Transfer,Failed,EUR,2023-11
157585,18320,14-05-2022,199,UPI,Completed,USD,2022-05
157586,46333,23-05-2022,99,Bank Transfer,Pending,USD,2022-05
157587,274,23-04-2023,35,PayPal,Failed,USD,2023-04
157588,45584,01-02-2024,35,Credit Card,Pending,EUR,2024-02
157589,11934,26-01-2024,15,UPI,Failed,USD,2024-01
157590,35473,16-02-2024,15,Credit Card,Pending,INR,2024-02
157591,48525,23-02-2024,199,UPI,Failed,USD,2024-02
157592,23044,10-05-2022,99,Credit Card,Completed,EUR,2022-05
157593,24883,04-12-2023,15,UPI,Pending,INR,2023-12
157594,9117,14-02-2022,15,Credit Card,Completed,EUR,2022-02
157595,24029,03-07-2024,35,UPI,Failed,INR,2024-07
157596,8142,28-07-2023,15,UPI,Failed,EUR,2023-07
157597,22087,12-09-2024,15,Bank Transfer,Completed,USD,2024-09
157598,945,29-03-2022,99,Credit Card,Failed,INR,2022-03
157599,29634,03-06-2024,35,PayPal,Completed,INR,2024-06
157600,21275,16-09-2023,15,PayPal,Failed,INR,2023-09
157601,40767,08-01-2023,99,PayPal,Pending,INR,2023-01
157602,17911,13-11-2022,35,PayPal,Completed,EUR,2022-11
157603,16188,15-08-2022,15,Credit Card,Pending,INR,2022-08
157604,20101,03-12-2023,35,UPI,Completed,USD,2023-12
157605,199,13-07-2023,99,Credit Card,Pending,INR,2023-07
157606,16249,11-06-2024,199,Credit Card,Completed,EUR,2024-06
157607,31019,06-05-2023,15,Credit Card,Failed,EUR,2023-05
157608,32258,08-10-2024,15,UPI,Failed,INR,2024-10
157609,38903,13-01-2025,199,UPI,Failed,USD,2025-01
157610,10466,28-04-2023,99,UPI,Failed,INR,2023-04
157611,35281,12-09-2024,35,PayPal,Failed,USD,2024-09
157612,25944,25-05-2022,15,UPI,Failed,USD,2022-05
157613,46668,15-11-2023,99,PayPal,Failed,USD,2023-11
157614,49441,19-08-2024,15,Credit Card,Failed,INR,2024-08
157615,1014,16-05-2023,15,Bank Transfer,Completed,EUR,2023-05
157616,37966,08-04-2025,99,Bank Transfer,Completed,USD,2025-04
157617,3060,23-02-2025,99,UPI,Pending,INR,2025-02
157618,13605,03-07-2024,99,Credit Card,Failed,EUR,2024-07
157619,37391,25-02-2023,99,Bank Transfer,Completed,EUR,2023-02
157620,32547,21-04-2023,35,Credit Card,Pending,EUR,2023-04
157621,624,13-01-2025,199,Bank Transfer,Pending,EUR,2025-01
157622,39303,16-10-2022,15,PayPal,Failed,EUR,2022-10
157623,5183,13-06-2022,35,PayPal,Pending,INR,2022-06
157624,7393,04-12-2022,15,Bank Transfer,Pending,INR,2022-12
157625,20343,22-04-2022,35,Bank Transfer,Pending,INR,2022-04
157626,29077,29-08-2023,35,PayPal,Pending,USD,2023-08
157627,5626,03-10-2022,199,Bank Transfer,Pending,EUR,2022-10
157628,16712,28-11-2022,35,PayPal,Failed,EUR,2022-11
157629,43897,26-02-2025,15,Credit Card,Pending,USD,2025-02
157630,2694,24-12-2023,35,Credit Card,Pending,USD,2023-12
157631,35624,14-01-2022,199,PayPal,Pending,USD,2022-01
157632,2563,30-11-2022,15,PayPal,Completed,USD,2022-11
157633,8505,08-06-2024,15,Credit Card,Completed,INR,2024-06
157634,12106,03-03-2023,35,PayPal,Pending,USD,2023-03
157635,33357,28-02-2025,35,UPI,Pending,USD,2025-02
157636,9620,23-10-2022,99,UPI,Completed,EUR,2022-10
157637,2551,06-06-2022,35,Credit Card,Pending,EUR,2022-06
157638,489,30-09-2022,199,UPI,Failed,USD,2022-09
157639,19624,19-11-2024,99,Bank Transfer,Completed,EUR,2024-11
157640,45553,03-02-2022,199,Bank Transfer,Failed,EUR,2022-02
157641,18328,25-03-2023,15,PayPal,Failed,INR,2023-03
157642,29506,30-07-2024,15,PayPal,Completed,EUR,2024-07
157643,24750,23-12-2024,199,PayPal,Completed,USD,2024-12
157644,1883,30-06-2022,99,Credit Card,Completed,EUR,2022-06
157645,40959,21-12-2024,15,PayPal,Completed,INR,2024-12
157646,1459,19-12-2022,99,Bank Transfer,Failed,EUR,2022-12
157647,31172,06-05-2022,199,Credit Card,Pending,EUR,2022-05
157648,18373,27-07-2022,15,Bank Transfer,Completed,USD,2022-07
157649,29704,27-03-2025,35,UPI,Completed,INR,2025-03
157650,5859,01-05-2023,35,PayPal,Failed,USD,2023-05
157651,15280,26-01-2022,99,PayPal,Completed,EUR,2022-01
157652,652,20-04-2024,99,UPI,Pending,INR,2024-04
157653,14217,24-03-2022,99,PayPal,Failed,INR,2022-03
157654,35774,19-08-2024,35,Credit Card,Completed,INR,2024-08
157655,8414,04-07-2022,35,UPI,Pending,INR,2022-07
157656,18363,18-07-2022,15,UPI,Failed,EUR,2022-07
157657,48061,07-07-2023,15,UPI,Failed,INR,2023-07
157658,36025,27-02-2024,15,UPI,Pending,USD,2024-02
157659,11325,19-06-2023,99,PayPal,Pending,INR,2023-06
157660,22199,02-07-2023,15,UPI,Completed,EUR,2023-07
157661,15089,30-06-2024,35,Credit Card,Pending,USD,2024-06
157662,22560,25-03-2022,15,Credit Card,Failed,USD,2022-03
157663,32600,30-08-2023,35,PayPal,Failed,EUR,2023-08
157664,19162,19-02-2025,99,PayPal,Completed,USD,2025-02
157665,19815,16-01-2022,15,PayPal,Failed,INR,2022-01
157666,2453,01-10-2022,35,Bank Transfer,Failed,USD,2022-10
157667,1569,17-03-2024,199,PayPal,Pending,USD,2024-03
157668,1467,09-05-2022,99,Credit Card,Completed,INR,2022-05
157669,22829,13-07-2022,15,UPI,Completed,EUR,2022-07
157670,14913,05-10-2022,199,PayPal,Failed,INR,2022-10
157671,14401,18-05-2022,15,Credit Card,Pending,USD,2022-05
157672,38644,04-04-2025,99,Bank Transfer,Pending,EUR,2025-04
157673,12273,06-03-2023,99,Bank Transfer,Failed,INR,2023-03
157674,49676,10-02-2025,15,PayPal,Failed,USD,2025-02
157675,18889,04-01-2025,15,Credit Card,Pending,EUR,2025-01
157676,39439,06-07-2022,35,Credit Card,Failed,USD,2022-07
157677,28141,30-03-2025,99,UPI,Failed,EUR,2025-03
157678,48489,03-01-2022,99,PayPal,Failed,USD,2022-01
157679,8154,08-04-2022,99,UPI,Completed,INR,2022-04
157680,2284,11-03-2023,99,UPI,Failed,INR,2023-03
157681,6255,04-02-2022,199,PayPal,Failed,INR,2022-02
157682,36695,02-05-2022,15,Credit Card,Pending,USD,2022-05
157683,30868,04-02-2022,199,Bank Transfer,Completed,EUR,2022-02
157684,1293,09-12-2024,15,Credit Card,Completed,EUR,2024-12
157685,40528,26-11-2023,199,UPI,Failed,EUR,2023-11
157686,36252,09-03-2025,99,PayPal,Completed,EUR,2025-03
157687,4084,23-01-2025,199,Bank Transfer,Pending,INR,2025-01
157688,859,26-06-2023,199,Bank Transfer,Completed,INR,2023-06
157689,6362,28-04-2024,35,Bank Transfer,Completed,USD,2024-04
157690,12674,15-09-2024,99,UPI,Pending,USD,2024-09
157691,30780,26-10-2023,99,Credit Card,Failed,INR,2023-10
157692,41213,10-03-2023,99,Bank Transfer,Failed,USD,2023-03
157693,35843,01-06-2024,99,Bank Transfer,Failed,EUR,2024-06
157694,31189,26-01-2025,99,UPI,Pending,USD,2025-01
157695,35683,21-01-2022,99,UPI,Completed,USD,2022-01
157696,24459,11-05-2024,35,PayPal,Completed,EUR,2024-05
157697,21259,10-02-2024,15,Credit Card,Pending,INR,2024-02
157698,30109,12-12-2022,199,PayPal,Completed,INR,2022-12
157699,16759,06-02-2024,35,UPI,Completed,INR,2024-02
157700,27047,22-10-2023,15,UPI,Completed,EUR,2023-10
157701,43407,19-07-2024,199,Bank Transfer,Failed,USD,2024-07
157702,12991,23-08-2024,199,Bank Transfer,Pending,EUR,2024-08
157703,14801,04-05-2022,199,UPI,Failed,USD,2022-05
157704,10243,19-02-2022,199,Bank Transfer,Pending,INR,2022-02
157705,30112,24-03-2022,15,PayPal,Completed,EUR,2022-03
157706,46060,28-06-2022,35,Bank Transfer,Failed,EUR,2022-06
157707,26128,15-02-2024,15,UPI,Pending,INR,2024-02
157708,47159,06-05-2024,35,Credit Card,Failed,USD,2024-05
157709,40339,19-11-2024,199,PayPal,Failed,EUR,2024-11
157710,42116,22-07-2024,99,Bank Transfer,Failed,USD,2024-07
157711,34286,11-03-2022,15,Credit Card,Completed,EUR,2022-03
157712,10787,26-05-2022,199,Credit Card,Pending,INR,2022-05
157713,25718,18-09-2022,15,UPI,Failed,INR,2022-09
157714,35038,14-10-2023,99,Bank Transfer,Completed,INR,2023-10
157715,17549,13-05-2024,35,PayPal,Completed,EUR,2024-05
157716,16728,20-04-2024,99,UPI,Pending,USD,2024-04
157717,19600,18-04-2023,35,Bank Transfer,Pending,EUR,2023-04
157718,17088,14-09-2022,199,PayPal,Completed,INR,2022-09
157719,23868,09-07-2022,99,Credit Card,Pending,USD,2022-07
157720,12775,11-06-2023,199,Bank Transfer,Failed,INR,2023-06
157721,15514,24-08-2023,35,UPI,Pending,EUR,2023-08
157722,36508,26-01-2025,99,Bank Transfer,Completed,INR,2025-01
157723,18614,05-03-2025,35,PayPal,Pending,USD,2025-03
157724,35233,14-07-2022,35,Credit Card,Failed,EUR,2022-07
157725,44906,15-02-2023,199,PayPal,Pending,USD,2023-02
157726,24509,15-06-2023,15,Credit Card,Completed,USD,2023-06
157727,274,31-10-2022,199,PayPal,Completed,EUR,2022-10
157728,27136,12-01-2023,15,PayPal,Pending,EUR,2023-01
157729,22466,26-05-2024,99,PayPal,Completed,USD,2024-05
157730,44815,10-08-2023,199,PayPal,Pending,EUR,2023-08
157731,20493,25-07-2023,199,Bank Transfer,Completed,USD,2023-07
157732,22713,13-03-2025,15,Bank Transfer,Pending,EUR,2025-03
157733,46391,18-02-2025,15,Credit Card,Pending,INR,2025-02
157734,41295,09-05-2022,99,UPI,Completed,EUR,2022-05
157735,10866,14-04-2024,35,Credit Card,Failed,USD,2024-04
157736,44013,20-09-2022,199,Credit Card,Pending,EUR,2022-09
157737,5777,11-11-2022,199,Credit Card,Failed,EUR,2022-11
157738,39922,28-07-2023,35,Bank Transfer,Failed,EUR,2023-07
157739,1562,23-03-2025,199,Credit Card,Failed,INR,2025-03
157740,8651,26-12-2024,99,UPI,Completed,INR,2024-12
157741,36748,02-01-2023,99,UPI,Completed,EUR,2023-01
157742,5929,13-07-2022,199,Credit Card,Completed,INR,2022-07
157743,13106,11-01-2023,35,UPI,Pending,USD,2023-01
157744,16807,02-06-2022,35,Bank Transfer,Pending,INR,2022-06
157745,42958,14-03-2024,199,UPI,Pending,EUR,2024-03
157746,1705,24-01-2024,15,Bank Transfer,Completed,EUR,2024-01
157747,21208,11-01-2024,199,PayPal,Completed,EUR,2024-01
