subscription_id,customer_id,plan_name,billing_cycle,subscription_start,subscription_end,monthly_price,subscription_status,auto_renew,revenue_segment
23236,23236,Pro,Yearly,18-06-2024,13-10-2024,35,Active,FALSE,Medium Revenue
23237,23237,Pro,Monthly,16-09-2023,29-10-2023,35,Paused,TRUE,Medium Revenue
23238,23238,Free,Yearly,24-12-2024,10-02-2026,0,Paused,FALSE,Free
23239,23239,Free,Yearly,18-11-2024,29-10-2026,0,Active,TRUE,Free
23240,23240,Free,Monthly,12-01-2024,20-08-2024,0,Paused,TRUE,Free
23241,23241,Pro,Yearly,29-07-2022,04-12-2022,35,Active,FALSE,Medium Revenue
23242,23242,Pro,Yearly,29-03-2025,06-05-2026,35,Active,FALSE,Medium Revenue
23243,23243,Enterprise,Yearly,16-01-2022,21-05-2023,99,Active,FALSE,High Revenue
23244,23244,Starter,Monthly,01-11-2022,10-04-2023,15,Active,TRUE,Low Revenue
23245,23245,Free,Yearly,15-04-2024,02-11-2025,0,Active,FALSE,Free
23246,23246,Free,Yearly,28-08-2022,23-10-2022,0,Paused,TRUE,Free
23247,23247,Starter,Monthly,17-07-2024,04-02-2025,15,Cancelled,FALSE,Low Revenue
23248,23248,Pro,Monthly,07-04-2022,08-09-2023,35,Cancelled,FALSE,Medium Revenue
23249,23249,Enterprise,Monthly,21-09-2024,01-09-2025,99,Active,FALSE,High Revenue
23250,23250,Pro,Monthly,24-12-2023,19-04-2024,35,Paused,TRUE,Medium Revenue
23251,23251,Free,Monthly,24-07-2024,08-04-2026,0,Paused,TRUE,Free
23252,23252,Pro,Monthly,23-09-2023,03-07-2025,35,Cancelled,FALSE,Medium Revenue
23253,23253,Free,Yearly,05-03-2023,19-09-2023,0,Paused,FALSE,Free
23254,23254,Pro,Yearly,09-05-2024,25-09-2025,35,Cancelled,FALSE,Medium Revenue
23255,23255,Pro,Monthly,24-02-2024,13-12-2025,35,Paused,FALSE,Medium Revenue
23256,23256,Pro,Yearly,31-01-2022,21-11-2022,35,Cancelled,TRUE,Medium Revenue
23257,23257,Free,Monthly,24-09-2022,26-12-2022,0,Cancelled,TRUE,Free
23258,23258,Enterprise,Yearly,13-05-2022,19-03-2023,99,Active,FALSE,High Revenue
23259,23259,Starter,Yearly,07-02-2022,30-09-2023,15,Paused,FALSE,Low Revenue
23260,23260,Free,Yearly,03-05-2022,20-07-2023,0,Cancelled,FALSE,Free
23261,23261,Pro,Yearly,13-04-2022,12-03-2024,35,Paused,FALSE,Medium Revenue
23262,23262,Pro,Yearly,27-11-2023,29-06-2025,35,Paused,TRUE,Medium Revenue
23263,23263,Starter,Monthly,21-11-2024,14-06-2025,15,Paused,TRUE,Low Revenue
23264,23264,Pro,Yearly,27-04-2022,13-07-2023,35,Cancelled,TRUE,Medium Revenue
23265,23265,Free,Monthly,19-02-2023,18-10-2023,0,Cancelled,FALSE,Free
23266,23266,Pro,Monthly,31-07-2024,01-10-2024,35,Cancelled,TRUE,Medium Revenue
23267,23267,Free,Yearly,10-04-2025,09-07-2026,0,Cancelled,TRUE,Free
23268,23268,Pro,Monthly,05-02-2025,27-07-2025,35,Paused,TRUE,Medium Revenue
23269,23269,Free,Monthly,13-09-2024,16-09-2025,0,Active,TRUE,Free
23270,23270,Starter,Yearly,04-04-2024,15-08-2025,15,Active,FALSE,Low Revenue
23271,23271,Enterprise,Yearly,12-11-2024,13-07-2025,99,Active,FALSE,High Revenue
23272,23272,Pro,Yearly,18-09-2022,03-07-2024,35,Active,TRUE,Medium Revenue
23273,23273,Starter,Monthly,12-10-2022,10-09-2024,15,Paused,TRUE,Low Revenue
23274,23274,Free,Monthly,17-04-2023,20-11-2023,0,Active,TRUE,Free
23275,23275,Free,Yearly,16-08-2023,03-08-2025,0,Active,TRUE,Free
23276,23276,Pro,Yearly,02-02-2022,08-01-2023,35,Cancelled,TRUE,Medium Revenue
23277,23277,Free,Yearly,02-11-2023,26-05-2024,0,Cancelled,TRUE,Free
23278,23278,Pro,Yearly,24-11-2022,24-07-2023,35,Cancelled,FALSE,Medium Revenue
23279,23279,Pro,Yearly,18-03-2025,02-09-2026,35,Paused,FALSE,Medium Revenue
23280,23280,Pro,Yearly,24-12-2022,08-10-2024,35,Active,FALSE,Medium Revenue
23281,23281,Pro,Yearly,31-07-2023,01-01-2024,35,Cancelled,TRUE,Medium Revenue
23282,23282,Starter,Yearly,02-07-2023,21-02-2025,15,Cancelled,FALSE,Low Revenue
23283,23283,Pro,Yearly,27-02-2023,08-06-2024,35,Paused,FALSE,Medium Revenue
23284,23284,Pro,Monthly,17-02-2022,29-11-2023,35,Active,TRUE,Medium Revenue
23285,23285,Starter,Monthly,17-02-2025,15-01-2026,15,Cancelled,TRUE,Low Revenue
23286,23286,Pro,Monthly,21-05-2024,30-06-2024,35,Paused,FALSE,Medium Revenue
23287,23287,Pro,Yearly,27-05-2024,01-07-2025,35,Active,TRUE,Medium Revenue
23288,23288,Enterprise,Monthly,18-03-2024,22-06-2024,99,Paused,TRUE,High Revenue
23289,23289,Pro,Yearly,07-07-2024,17-09-2024,35,Cancelled,TRUE,Medium Revenue
23290,23290,Enterprise,Monthly,09-05-2024,08-05-2026,99,Paused,TRUE,High Revenue
23291,23291,Pro,Monthly,05-09-2024,14-01-2026,35,Cancelled,TRUE,Medium Revenue
23292,23292,Starter,Yearly,18-11-2022,04-09-2023,15,Paused,TRUE,Low Revenue
23293,23293,Pro,Monthly,10-12-2022,09-05-2024,35,Active,TRUE,Medium Revenue
23294,23294,Pro,Monthly,10-02-2022,15-08-2023,35,Active,FALSE,Medium Revenue
23295,23295,Pro,Monthly,09-08-2024,12-09-2025,35,Active,TRUE,Medium Revenue
23296,23296,Free,Monthly,11-08-2024,25-04-2025,0,Paused,FALSE,Free
23297,23297,Starter,Yearly,16-05-2024,02-04-2026,15,Paused,FALSE,Low Revenue
23298,23298,Pro,Yearly,05-11-2023,22-02-2025,35,Active,TRUE,Medium Revenue
23299,23299,Pro,Monthly,09-06-2022,13-04-2023,35,Cancelled,TRUE,Medium Revenue
23300,23300,Starter,Yearly,20-02-2023,18-10-2023,15,Cancelled,TRUE,Low Revenue
23301,23301,Free,Yearly,23-08-2023,29-05-2025,0,Cancelled,FALSE,Free
23302,23302,Starter,Yearly,22-05-2024,20-10-2025,15,Paused,TRUE,Low Revenue
23303,23303,Free,Monthly,01-04-2024,22-02-2026,0,Active,TRUE,Free
23304,23304,Starter,Yearly,17-06-2022,23-09-2023,15,Cancelled,TRUE,Low Revenue
23305,23305,Starter,Monthly,20-12-2023,08-01-2025,15,Cancelled,FALSE,Low Revenue
23306,23306,Starter,Monthly,18-11-2022,05-06-2024,15,Paused,FALSE,Low Revenue
23307,23307,Pro,Monthly,14-10-2023,22-06-2024,35,Cancelled,FALSE,Medium Revenue
23308,23308,Pro,Monthly,10-08-2023,12-08-2024,35,Active,FALSE,Medium Revenue
23309,23309,Starter,Yearly,09-11-2023,18-12-2023,15,Cancelled,FALSE,Low Revenue
23310,23310,Pro,Monthly,04-02-2022,05-06-2022,35,Paused,TRUE,Medium Revenue
23311,23311,Pro,Monthly,06-03-2022,15-10-2022,35,Paused,TRUE,Medium Revenue
23312,23312,Enterprise,Monthly,30-03-2023,07-06-2023,99,Cancelled,FALSE,High Revenue
23313,23313,Pro,Yearly,05-04-2022,04-12-2023,35,Active,FALSE,Medium Revenue
23314,23314,Free,Yearly,12-01-2024,13-11-2024,0,Cancelled,FALSE,Free
23315,23315,Starter,Yearly,10-07-2023,08-09-2024,15,Paused,TRUE,Low Revenue
23316,23316,Pro,Monthly,21-05-2023,11-08-2023,35,Paused,TRUE,Medium Revenue
23317,23317,Starter,Monthly,12-07-2024,23-01-2026,15,Cancelled,TRUE,Low Revenue
23318,23318,Pro,Yearly,06-02-2023,20-01-2025,35,Active,FALSE,Medium Revenue
23319,23319,Pro,Monthly,10-04-2024,15-09-2024,35,Active,TRUE,Medium Revenue
23320,23320,Starter,Monthly,28-06-2022,20-04-2024,15,Active,TRUE,Low Revenue
23321,23321,Free,Monthly,05-08-2023,15-07-2025,0,Active,FALSE,Free
23322,23322,Starter,Monthly,22-06-2023,09-10-2023,15,Cancelled,TRUE,Low Revenue
23323,23323,Enterprise,Yearly,07-07-2022,18-12-2022,99,Paused,FALSE,High Revenue
23324,23324,Starter,Monthly,22-10-2022,23-12-2023,15,Cancelled,FALSE,Low Revenue
23325,23325,Pro,Yearly,27-02-2025,05-05-2026,35,Cancelled,TRUE,Medium Revenue
23326,23326,Free,Yearly,27-03-2022,21-12-2023,0,Active,TRUE,Free
23327,23327,Starter,Monthly,15-01-2023,30-12-2023,15,Active,TRUE,Low Revenue
23328,23328,Free,Monthly,12-02-2024,30-09-2025,0,Paused,TRUE,Free
23329,23329,Pro,Yearly,04-10-2023,13-12-2024,35,Active,TRUE,Medium Revenue
23330,23330,Free,Yearly,11-11-2022,14-10-2024,0,Cancelled,TRUE,Free
23331,23331,Starter,Monthly,29-08-2024,15-06-2025,15,Cancelled,FALSE,Low Revenue
23332,23332,Starter,Monthly,23-08-2024,15-10-2025,15,Cancelled,TRUE,Low Revenue
23333,23333,Starter,Yearly,21-12-2024,12-09-2026,15,Cancelled,TRUE,Low Revenue
23334,23334,Free,Monthly,29-05-2023,25-05-2025,0,Cancelled,TRUE,Free
23335,23335,Free,Monthly,17-06-2022,24-03-2024,0,Cancelled,TRUE,Free
23336,23336,Starter,Monthly,09-02-2025,28-11-2025,15,Cancelled,FALSE,Low Revenue
23337,23337,Starter,Yearly,13-08-2024,07-06-2025,15,Cancelled,FALSE,Low Revenue
23338,23338,Pro,Yearly,21-03-2023,29-08-2023,35,Cancelled,TRUE,Medium Revenue
23339,23339,Starter,Monthly,10-02-2022,09-12-2023,15,Paused,TRUE,Low Revenue
23340,23340,Enterprise,Monthly,07-01-2025,22-11-2026,99,Active,FALSE,High Revenue
23341,23341,Pro,Yearly,08-06-2024,13-09-2024,35,Cancelled,FALSE,Medium Revenue
23342,23342,Starter,Monthly,06-10-2023,08-12-2024,15,Cancelled,FALSE,Low Revenue
23343,23343,Starter,Monthly,20-06-2022,21-05-2024,15,Cancelled,FALSE,Low Revenue
23344,23344,Pro,Yearly,12-05-2022,03-08-2022,35,Paused,TRUE,Medium Revenue
23345,23345,Pro,Monthly,05-09-2024,20-05-2026,35,Paused,TRUE,Medium Revenue
23346,23346,Free,Monthly,28-11-2024,15-06-2026,0,Cancelled,TRUE,Free
23347,23347,Starter,Yearly,12-11-2024,06-10-2026,15,Active,TRUE,Low Revenue
23348,23348,Starter,Monthly,19-05-2023,09-11-2024,15,Cancelled,FALSE,Low Revenue
23349,23349,Enterprise,Monthly,23-11-2022,07-02-2024,99,Active,TRUE,High Revenue
23350,23350,Starter,Yearly,11-12-2023,24-11-2025,15,Cancelled,FALSE,Low Revenue
23351,23351,Enterprise,Yearly,23-02-2025,13-05-2026,99,Active,TRUE,High Revenue
23352,23352,Free,Yearly,27-07-2024,22-01-2025,0,Paused,TRUE,Free
23353,23353,Pro,Monthly,25-06-2022,01-08-2023,35,Paused,TRUE,Medium Revenue
23354,23354,Free,Yearly,06-11-2023,24-10-2025,0,Paused,FALSE,Free
23355,23355,Starter,Yearly,17-10-2022,12-03-2023,15,Paused,TRUE,Low Revenue
23356,23356,Pro,Monthly,23-04-2022,12-01-2023,35,Paused,FALSE,Medium Revenue
23357,23357,Pro,Yearly,22-03-2022,03-03-2023,35,Active,FALSE,Medium Revenue
23358,23358,Starter,Monthly,27-06-2023,20-02-2024,15,Paused,FALSE,Low Revenue
23359,23359,Starter,Yearly,02-03-2025,09-04-2026,15,Paused,TRUE,Low Revenue
23360,23360,Starter,Yearly,09-02-2023,28-02-2024,15,Active,TRUE,Low Revenue
23361,23361,Enterprise,Monthly,01-02-2022,06-10-2023,99,Active,FALSE,High Revenue
23362,23362,Starter,Yearly,17-01-2022,25-09-2023,15,Cancelled,TRUE,Low Revenue
23363,23363,Starter,Yearly,12-03-2022,11-11-2022,15,Cancelled,TRUE,Low Revenue
23364,23364,Starter,Monthly,05-08-2022,27-02-2023,15,Cancelled,TRUE,Low Revenue
23365,23365,Free,Monthly,02-06-2022,30-04-2023,0,Cancelled,TRUE,Free
23366,23366,Pro,Monthly,20-05-2024,22-01-2025,35,Cancelled,FALSE,Medium Revenue
23367,23367,Starter,Monthly,01-12-2023,29-06-2024,15,Paused,FALSE,Low Revenue
23368,23368,Pro,Yearly,19-08-2023,12-02-2024,35,Cancelled,TRUE,Medium Revenue
23369,23369,Starter,Yearly,18-11-2024,27-02-2026,15,Active,TRUE,Low Revenue
23370,23370,Pro,Yearly,22-02-2025,02-01-2026,35,Cancelled,FALSE,Medium Revenue
23371,23371,Free,Monthly,26-09-2024,27-01-2025,0,Cancelled,FALSE,Free
23372,23372,Starter,Yearly,10-04-2024,14-07-2025,15,Cancelled,FALSE,Low Revenue
23373,23373,Starter,Yearly,10-12-2022,11-05-2024,15,Cancelled,TRUE,Low Revenue
23374,23374,Pro,Yearly,13-11-2022,18-11-2023,35,Paused,FALSE,Medium Revenue
23375,23375,Free,Yearly,05-05-2023,11-12-2023,0,Paused,FALSE,Free
23376,23376,Starter,Yearly,11-02-2025,15-06-2026,15,Cancelled,FALSE,Low Revenue
23377,23377,Free,Monthly,19-02-2022,06-06-2022,0,Paused,FALSE,Free
23378,23378,Starter,Yearly,27-08-2024,26-07-2025,15,Active,TRUE,Low Revenue
23379,23379,Free,Yearly,16-05-2022,15-02-2024,0,Cancelled,TRUE,Free
23380,23380,Starter,Monthly,12-05-2022,13-03-2023,15,Paused,TRUE,Low Revenue
23381,23381,Free,Yearly,26-12-2024,14-03-2026,0,Cancelled,TRUE,Free
23382,23382,Free,Monthly,14-03-2024,14-07-2025,0,Cancelled,TRUE,Free
23383,23383,Starter,Monthly,12-07-2023,29-01-2024,15,Cancelled,TRUE,Low Revenue
23384,23384,Free,Monthly,08-06-2023,22-03-2025,0,Cancelled,FALSE,Free
23385,23385,Free,Yearly,14-10-2024,15-12-2024,0,Paused,TRUE,Free
23386,23386,Free,Monthly,24-01-2022,09-04-2022,0,Paused,TRUE,Free
23387,23387,Starter,Yearly,01-08-2024,28-01-2026,15,Paused,FALSE,Low Revenue
23388,23388,Free,Yearly,11-08-2023,20-04-2024,0,Active,FALSE,Free
23389,23389,Free,Monthly,06-03-2024,03-09-2024,0,Cancelled,FALSE,Free
23390,23390,Pro,Yearly,08-02-2024,07-05-2024,35,Active,FALSE,Medium Revenue
23391,23391,Free,Monthly,11-03-2024,09-04-2025,0,Cancelled,TRUE,Free
23392,23392,Pro,Monthly,12-02-2024,30-09-2024,35,Paused,FALSE,Medium Revenue
23393,23393,Pro,Monthly,07-03-2022,08-05-2022,35,Cancelled,FALSE,Medium Revenue
23394,23394,Free,Monthly,22-03-2022,09-06-2022,0,Active,FALSE,Free
23395,23395,Free,Yearly,01-06-2024,12-11-2024,0,Cancelled,FALSE,Free
23396,23396,Pro,Yearly,05-01-2022,20-10-2023,35,Active,FALSE,Medium Revenue
23397,23397,Free,Yearly,31-03-2024,27-09-2025,0,Paused,FALSE,Free
23398,23398,Starter,Monthly,06-03-2025,02-11-2025,15,Active,TRUE,Low Revenue
23399,23399,Pro,Yearly,29-02-2024,08-07-2024,35,Cancelled,TRUE,Medium Revenue
23400,23400,Free,Yearly,06-03-2023,23-04-2024,0,Cancelled,TRUE,Free
23401,23401,Starter,Yearly,18-09-2022,23-06-2024,15,Cancelled,FALSE,Low Revenue
23402,23402,Free,Yearly,29-04-2022,30-11-2023,0,Active,TRUE,Free
23403,23403,Enterprise,Monthly,29-01-2025,13-07-2025,99,Paused,FALSE,High Revenue
23404,23404,Starter,Yearly,04-06-2023,04-04-2025,15,Active,TRUE,Low Revenue
23405,23405,Free,Monthly,06-11-2022,05-10-2024,0,Cancelled,FALSE,Free
23406,23406,Enterprise,Monthly,12-08-2024,14-05-2026,99,Paused,TRUE,High Revenue
23407,23407,Starter,Yearly,31-10-2024,18-03-2025,15,Cancelled,FALSE,Low Revenue
23408,23408,Starter,Monthly,06-10-2022,19-01-2023,15,Active,FALSE,Low Revenue
23409,23409,Starter,Yearly,27-03-2024,10-02-2025,15,Cancelled,FALSE,Low Revenue
23410,23410,Starter,Yearly,05-08-2023,26-10-2024,15,Cancelled,FALSE,Low Revenue
23411,23411,Pro,Yearly,19-12-2023,28-04-2024,35,Active,FALSE,Medium Revenue
23412,23412,Free,Monthly,04-04-2022,19-09-2022,0,Cancelled,TRUE,Free
23413,23413,Free,Yearly,09-10-2023,17-09-2024,0,Active,FALSE,Free
23414,23414,Free,Monthly,31-12-2024,23-10-2025,0,Cancelled,TRUE,Free
23415,23415,Free,Yearly,26-12-2023,19-02-2024,0,Active,TRUE,Free
23416,23416,Starter,Monthly,25-12-2022,19-07-2024,15,Paused,TRUE,Low Revenue
23417,23417,Starter,Yearly,17-05-2023,09-09-2023,15,Active,TRUE,Low Revenue
23418,23418,Pro,Monthly,22-02-2023,16-01-2025,35,Cancelled,FALSE,Medium Revenue
23419,23419,Free,Monthly,16-08-2023,03-12-2024,0,Paused,FALSE,Free
23420,23420,Pro,Yearly,25-01-2023,29-04-2023,35,Paused,FALSE,Medium Revenue
23421,23421,Pro,Yearly,20-12-2024,26-10-2025,35,Paused,FALSE,Medium Revenue
23422,23422,Starter,Yearly,17-11-2023,01-04-2025,15,Active,TRUE,Low Revenue
23423,23423,Starter,Monthly,05-03-2024,14-06-2025,15,Cancelled,FALSE,Low Revenue
23424,23424,Pro,Yearly,18-02-2024,04-08-2024,35,Active,FALSE,Medium Revenue
23425,23425,Starter,Yearly,18-01-2024,15-07-2024,15,Cancelled,FALSE,Low Revenue
23426,23426,Starter,Monthly,26-09-2022,21-04-2024,15,Paused,TRUE,Low Revenue
23427,23427,Starter,Monthly,05-01-2022,01-04-2023,15,Cancelled,TRUE,Low Revenue
23428,23428,Free,Monthly,25-08-2022,08-05-2023,0,Paused,FALSE,Free
23429,23429,Enterprise,Yearly,19-02-2022,19-08-2023,99,Paused,TRUE,High Revenue
23430,23430,Free,Monthly,31-05-2023,07-04-2024,0,Active,FALSE,Free
23431,23431,Starter,Yearly,06-08-2022,14-01-2023,15,Cancelled,FALSE,Low Revenue
23432,23432,Free,Monthly,16-08-2022,26-09-2022,0,Paused,TRUE,Free
23433,23433,Starter,Monthly,29-06-2023,19-11-2024,15,Paused,FALSE,Low Revenue
23434,23434,Free,Yearly,15-10-2022,22-11-2022,0,Active,TRUE,Free
23435,23435,Starter,Yearly,07-12-2024,03-02-2026,15,Paused,TRUE,Low Revenue
23436,23436,Pro,Yearly,29-08-2023,03-04-2025,35,Paused,TRUE,Medium Revenue
23437,23437,Starter,Yearly,02-06-2023,27-04-2025,15,Active,TRUE,Low Revenue
23438,23438,Pro,Yearly,27-08-2024,07-10-2025,35,Active,TRUE,Medium Revenue
23439,23439,Enterprise,Yearly,27-05-2023,08-10-2024,99,Cancelled,TRUE,High Revenue
23440,23440,Starter,Monthly,02-05-2023,07-03-2025,15,Active,FALSE,Low Revenue
23441,23441,Starter,Yearly,23-08-2024,12-03-2025,15,Paused,TRUE,Low Revenue
23442,23442,Free,Monthly,08-06-2022,25-09-2023,0,Paused,FALSE,Free
23443,23443,Starter,Yearly,16-11-2022,21-09-2023,15,Paused,FALSE,Low Revenue
23444,23444,Enterprise,Yearly,21-11-2024,28-02-2026,99,Cancelled,FALSE,High Revenue
23445,23445,Enterprise,Monthly,12-03-2025,09-08-2025,99,Cancelled,FALSE,High Revenue
23446,23446,Pro,Yearly,22-10-2024,02-10-2025,35,Paused,FALSE,Medium Revenue
23447,23447,Pro,Monthly,29-03-2023,20-03-2025,35,Cancelled,TRUE,Medium Revenue
23448,23448,Starter,Yearly,03-05-2024,06-10-2025,15,Active,FALSE,Low Revenue
23449,23449,Starter,Yearly,29-03-2022,14-01-2024,15,Cancelled,TRUE,Low Revenue
23450,23450,Starter,Monthly,16-02-2023,10-09-2024,15,Cancelled,TRUE,Low Revenue
23451,23451,Pro,Monthly,15-06-2022,25-06-2023,35,Paused,FALSE,Medium Revenue
23452,23452,Starter,Yearly,14-07-2024,09-01-2026,15,Cancelled,TRUE,Low Revenue
23453,23453,Starter,Yearly,07-07-2023,16-08-2024,15,Paused,TRUE,Low Revenue
23454,23454,Pro,Monthly,30-12-2023,20-07-2024,35,Cancelled,FALSE,Medium Revenue
23455,23455,Pro,Yearly,20-12-2022,17-06-2023,35,Active,FALSE,Medium Revenue
23456,23456,Starter,Monthly,21-10-2024,10-05-2026,15,Paused,TRUE,Low Revenue
23457,23457,Free,Yearly,14-11-2023,21-06-2024,0,Cancelled,FALSE,Free
23458,23458,Pro,Monthly,08-03-2024,24-10-2024,35,Active,TRUE,Medium Revenue
23459,23459,Enterprise,Yearly,19-05-2022,31-03-2024,99,Cancelled,TRUE,High Revenue
23460,23460,Starter,Monthly,17-10-2023,12-01-2024,15,Cancelled,FALSE,Low Revenue
23461,23461,Starter,Yearly,07-10-2024,04-08-2026,15,Active,FALSE,Low Revenue
23462,23462,Free,Monthly,15-06-2024,04-01-2025,0,Paused,FALSE,Free
23463,23463,Enterprise,Yearly,30-06-2023,28-03-2024,99,Active,TRUE,High Revenue
23464,23464,Pro,Monthly,01-08-2023,04-11-2023,35,Cancelled,FALSE,Medium Revenue
23465,23465,Pro,Yearly,24-02-2022,13-12-2022,35,Active,TRUE,Medium Revenue
23466,23466,Pro,Monthly,03-08-2023,21-02-2025,35,Cancelled,FALSE,Medium Revenue
23467,23467,Pro,Yearly,10-08-2023,06-11-2024,35,Paused,FALSE,Medium Revenue
23468,23468,Pro,Yearly,07-08-2023,22-01-2025,35,Cancelled,FALSE,Medium Revenue
23469,23469,Starter,Yearly,16-01-2023,09-07-2024,15,Active,FALSE,Low Revenue
23470,23470,Starter,Yearly,09-11-2024,26-01-2026,15,Cancelled,TRUE,Low Revenue
23471,23471,Pro,Yearly,01-10-2024,26-03-2025,35,Paused,TRUE,Medium Revenue
23472,23472,Free,Yearly,05-09-2022,16-08-2024,0,Paused,FALSE,Free
23473,23473,Free,Yearly,20-09-2024,23-04-2026,0,Cancelled,FALSE,Free
23474,23474,Starter,Monthly,04-12-2023,21-05-2024,15,Paused,TRUE,Low Revenue
23475,23475,Starter,Monthly,19-04-2024,16-10-2025,15,Cancelled,TRUE,Low Revenue
23476,23476,Pro,Yearly,08-07-2023,30-09-2023,35,Cancelled,TRUE,Medium Revenue
23477,23477,Pro,Yearly,10-04-2025,11-02-2026,35,Active,FALSE,Medium Revenue
23478,23478,Free,Yearly,26-05-2022,02-02-2023,0,Paused,FALSE,Free
23479,23479,Free,Yearly,13-09-2024,12-12-2024,0,Active,TRUE,Free
23480,23480,Starter,Yearly,23-04-2022,17-04-2024,15,Cancelled,TRUE,Low Revenue
23481,23481,Starter,Yearly,13-05-2024,07-01-2025,15,Paused,FALSE,Low Revenue
23482,23482,Starter,Yearly,22-08-2024,26-02-2026,15,Active,FALSE,Low Revenue
23483,23483,Pro,Yearly,16-01-2022,29-12-2022,35,Paused,TRUE,Medium Revenue
23484,23484,Starter,Monthly,14-12-2023,07-10-2024,15,Active,FALSE,Low Revenue
23485,23485,Starter,Yearly,08-05-2024,22-03-2025,15,Cancelled,TRUE,Low Revenue
23486,23486,Free,Monthly,11-12-2024,25-08-2026,0,Cancelled,TRUE,Free
23487,23487,Pro,Monthly,19-08-2022,16-01-2024,35,Paused,TRUE,Medium Revenue
23488,23488,Pro,Yearly,03-01-2022,20-03-2022,35,Cancelled,TRUE,Medium Revenue
23489,23489,Enterprise,Monthly,10-06-2023,16-12-2023,99,Paused,TRUE,High Revenue
23490,23490,Starter,Yearly,05-03-2022,05-03-2023,15,Paused,FALSE,Low Revenue
23491,23491,Free,Yearly,13-04-2023,04-01-2025,0,Paused,TRUE,Free
23492,23492,Starter,Monthly,13-04-2024,31-03-2025,15,Active,FALSE,Low Revenue
23493,23493,Free,Yearly,06-02-2023,14-08-2024,0,Cancelled,TRUE,Free
23494,23494,Starter,Monthly,15-10-2024,20-03-2026,15,Cancelled,FALSE,Low Revenue
23495,23495,Starter,Yearly,11-01-2023,09-12-2023,15,Cancelled,TRUE,Low Revenue
23496,23496,Pro,Yearly,25-11-2024,17-02-2026,35,Cancelled,FALSE,Medium Revenue
23497,23497,Enterprise,Monthly,04-04-2024,13-11-2024,99,Active,TRUE,High Revenue
23498,23498,Starter,Yearly,04-04-2022,14-02-2024,15,Paused,TRUE,Low Revenue
23499,23499,Pro,Yearly,16-12-2022,01-03-2024,35,Paused,TRUE,Medium Revenue
23500,23500,Pro,Monthly,09-07-2024,15-03-2025,35,Active,FALSE,Medium Revenue
23501,23501,Starter,Yearly,21-10-2024,17-06-2025,15,Paused,FALSE,Low Revenue
23502,23502,Pro,Monthly,16-07-2024,02-12-2024,35,Cancelled,TRUE,Medium Revenue
23503,23503,Free,Yearly,08-11-2023,18-10-2024,0,Paused,TRUE,Free
23504,23504,Pro,Yearly,21-12-2023,03-06-2025,35,Cancelled,TRUE,Medium Revenue
23505,23505,Starter,Yearly,02-07-2024,23-11-2024,15,Active,TRUE,Low Revenue
23506,23506,Pro,Yearly,01-08-2023,03-01-2024,35,Cancelled,FALSE,Medium Revenue
23507,23507,Starter,Yearly,14-11-2023,29-08-2024,15,Cancelled,TRUE,Low Revenue
23508,23508,Starter,Monthly,31-01-2025,18-07-2025,15,Paused,FALSE,Low Revenue
23509,23509,Pro,Yearly,25-01-2025,13-03-2026,35,Cancelled,TRUE,Medium Revenue
23510,23510,Starter,Yearly,08-01-2022,28-05-2023,15,Active,FALSE,Low Revenue
23511,23511,Pro,Monthly,20-07-2022,09-08-2023,35,Paused,TRUE,Medium Revenue
23512,23512,Pro,Monthly,17-11-2023,03-04-2025,35,Cancelled,FALSE,Medium Revenue
23513,23513,Pro,Monthly,02-10-2022,11-11-2022,35,Paused,TRUE,Medium Revenue
23514,23514,Starter,Yearly,12-12-2022,10-09-2023,15,Cancelled,TRUE,Low Revenue
23515,23515,Starter,Yearly,29-10-2024,26-02-2025,15,Paused,FALSE,Low Revenue
23516,23516,Pro,Monthly,27-07-2023,14-05-2025,35,Paused,TRUE,Medium Revenue
23517,23517,Free,Yearly,15-03-2024,19-05-2025,0,Active,TRUE,Free
23518,23518,Pro,Yearly,20-03-2024,28-01-2025,35,Active,TRUE,Medium Revenue
23519,23519,Free,Monthly,18-07-2023,19-02-2025,0,Active,FALSE,Free
23520,23520,Pro,Yearly,13-09-2023,20-10-2023,35,Paused,TRUE,Medium Revenue
23521,23521,Pro,Yearly,13-01-2025,25-08-2026,35,Cancelled,TRUE,Medium Revenue
23522,23522,Free,Yearly,29-03-2022,13-03-2024,0,Paused,TRUE,Free
23523,23523,Free,Yearly,22-10-2022,01-08-2023,0,Active,FALSE,Free
23524,23524,Pro,Yearly,15-08-2022,04-01-2023,35,Cancelled,FALSE,Medium Revenue
23525,23525,Free,Monthly,04-04-2022,23-05-2022,0,Cancelled,TRUE,Free
23526,23526,Free,Monthly,21-09-2022,03-09-2023,0,Paused,FALSE,Free
