churn_id,customer_id,churn_date,churn_reason,competitor_name,last_active_days
7500,25333,2025-03-18,Low Usage,Asana,5
7501,44324,2023-11-03,Poor Experience,Asana,6
7502,20283,2022-06-18,Technical Issues,Asana,12
7503,12225,2022-04-17,Low Usage,Slack,35
7504,9114,2023-04-14,Poor Experience,Asana,20
7505,31923,2024-04-17,High Pricing,Monday.com,95
7506,10103,2024-06-13,Poor Experience,Monday.com,5
7507,33483,2022-01-15,Low Usage,Notion,49
7508,487,2022-09-18,Low Usage,Asana,35
7509,23635,2024-06-23,Technical Issues,Monday.com,36
7510,41691,2022-03-15,Missing Features,Asana,61
7511,7894,2023-11-22,Poor Experience,Notion,53
7512,33694,2024-09-05,High Pricing,Notion,85
7513,27018,2024-01-16,Low Usage,Monday.com,73
7514,43783,2024-06-18,Technical Issues,Monday.com,49
7515,22554,2022-01-06,Poor Experience,ClickUp,4
7516,41321,2022-02-27,Technical Issues,Slack,37
7517,8698,2023-04-15,Technical Issues,Slack,86
7518,15122,2022-08-14,Missing Features,Asana,99
7519,2032,2023-08-07,High Pricing,ClickUp,23
7520,17960,2024-12-02,Poor Experience,Asana,68
7521,30324,2022-08-23,Switched Competitor,Slack,104
7522,11650,2024-12-29,Low Usage,Slack,43
7523,19986,2024-04-20,Switched Competitor,Slack,97
7524,19917,2022-12-23,High Pricing,Notion,7
7525,13067,2024-09-30,Switched Competitor,Asana,106
7526,34251,2022-12-22,Poor Experience,ClickUp,9
7527,46038,2022-01-26,High Pricing,Notion,113
7528,24155,2024-11-26,Low Usage,Asana,100
7529,42569,2023-04-17,Technical Issues,Notion,25
7530,39701,2024-12-26,Poor Experience,Slack,47
7531,1924,2024-06-20,Switched Competitor,Monday.com,72
7532,7510,2024-03-18,Poor Experience,Slack,113
7533,34489,2022-11-29,Low Usage,Asana,15
7534,38946,2024-05-10,High Pricing,ClickUp,52
7535,37099,2025-01-13,Low Usage,ClickUp,112
7536,40562,2023-12-31,Low Usage,Monday.com,24
7537,4617,2022-10-14,Low Usage,ClickUp,66
7538,3488,2022-10-27,Low Usage,ClickUp,26
7539,45360,2024-03-24,Switched Competitor,Slack,10
7540,20025,2023-12-24,Technical Issues,ClickUp,27
7541,7874,2025-02-01,Missing Features,Slack,35
7542,338,2023-02-24,Technical Issues,Notion,94
7543,17719,2022-07-06,Switched Competitor,Slack,56
7544,6606,2023-04-23,Technical Issues,Notion,86
7545,7991,2022-08-04,Low Usage,ClickUp,9
7546,38823,2024-01-03,High Pricing,ClickUp,102
7547,37582,2025-03-03,Low Usage,Slack,98
7548,10313,2023-08-29,Switched Competitor,Slack,116
7549,30362,2022-09-09,Technical Issues,Slack,65
7550,9903,2023-07-24,Poor Experience,Asana,93
7551,23007,2023-02-13,Technical Issues,Slack,85
7552,15105,2023-04-29,Poor Experience,Asana,34
7553,27461,2023-09-15,Poor Experience,Slack,56
7554,12437,2023-05-14,Poor Experience,Monday.com,3
7555,15678,2022-01-22,Poor Experience,Notion,119
7556,31546,2023-05-31,Switched Competitor,ClickUp,112
7557,34335,2022-04-18,Poor Experience,Slack,39
7558,24496,2022-10-02,Missing Features,ClickUp,34
7559,43058,2023-01-13,Low Usage,Notion,29
7560,9082,2022-01-28,Missing Features,Slack,94
7561,19140,2022-11-23,High Pricing,Monday.com,64
7562,39541,2024-12-24,Low Usage,Slack,37
7563,8040,2022-09-16,Missing Features,Monday.com,76
7564,24552,2022-09-23,Missing Features,ClickUp,40
7565,41590,2023-01-24,Technical Issues,ClickUp,4
7566,26660,2025-01-17,High Pricing,Monday.com,70
7567,46171,2024-06-21,High Pricing,Asana,77
7568,15802,2023-10-05,High Pricing,Monday.com,102
7569,2213,2022-10-13,Missing Features,Asana,80
7570,30370,2024-05-16,Missing Features,Slack,56
7571,37320,2022-10-17,Switched Competitor,ClickUp,110
7572,1147,2023-10-04,Technical Issues,Slack,87
7573,36770,2024-12-01,Switched Competitor,Monday.com,87
7574,22926,2023-02-21,Missing Features,ClickUp,120
7575,47559,2024-05-27,Switched Competitor,Asana,7
7576,41025,2023-01-10,High Pricing,Monday.com,71
7577,117,2022-07-15,Missing Features,Notion,71
7578,20678,2022-03-10,Switched Competitor,Monday.com,96
7579,36512,2023-11-21,Low Usage,Monday.com,48
7580,46635,2022-05-11,Missing Features,Notion,80
7581,2376,2022-05-14,High Pricing,ClickUp,96
7582,18393,2022-03-17,Switched Competitor,Asana,107
7583,13015,2022-01-04,Missing Features,Asana,41
7584,43628,2024-08-21,High Pricing,Notion,61
7585,35574,2022-10-06,Missing Features,Asana,106
7586,23390,2023-12-07,Missing Features,ClickUp,29
7587,49993,2023-12-21,Low Usage,Notion,19
7588,18710,2023-08-26,Switched Competitor,Notion,18
7589,40209,2023-02-27,Poor Experience,Slack,47
7590,14994,2024-08-17,Missing Features,Slack,19
7591,41140,2024-05-07,Poor Experience,Monday.com,11
7592,21972,2024-01-27,Poor Experience,Asana,57
7593,48787,2023-08-28,Poor Experience,Asana,106
7594,3366,2024-02-11,Switched Competitor,Asana,34
7595,28196,2024-11-26,Switched Competitor,Slack,61
7596,34906,2022-04-20,Switched Competitor,Asana,88
7597,45375,2023-12-29,High Pricing,Asana,85
7598,1579,2025-03-04,Switched Competitor,ClickUp,106
7599,26329,2024-01-05,Technical Issues,Asana,93
7600,37148,2024-03-11,High Pricing,ClickUp,87
7601,15716,2023-04-13,Poor Experience,Monday.com,29
7602,46243,2023-01-21,High Pricing,ClickUp,3
7603,20217,2022-02-28,Switched Competitor,ClickUp,85
7604,14565,2022-10-07,High Pricing,Notion,12
7605,46818,2024-06-18,Switched Competitor,ClickUp,114
7606,34214,2022-03-29,Missing Features,Slack,100
7607,14605,2023-09-05,Missing Features,Monday.com,14
7608,43380,2024-06-07,Poor Experience,Monday.com,100
7609,3873,2024-12-08,Switched Competitor,Notion,57
7610,42544,2025-03-29,Technical Issues,Asana,17
7611,44708,2022-03-25,Technical Issues,Slack,72
7612,16083,2023-07-25,High Pricing,ClickUp,10
7613,42857,2024-12-06,Low Usage,Slack,90
7614,43738,2022-06-08,Technical Issues,Monday.com,62
7615,43346,2022-01-18,Technical Issues,ClickUp,103
7616,10306,2023-03-08,Low Usage,Notion,61
7617,33236,2022-08-25,Technical Issues,Notion,14
7618,28077,2025-03-06,Missing Features,Monday.com,20
7619,38956,2024-07-14,Poor Experience,ClickUp,71
7620,34201,2024-03-25,High Pricing,Notion,5
7621,45372,2024-08-19,Switched Competitor,Notion,90
7622,33212,2023-12-05,Switched Competitor,Asana,89
7623,13459,2023-05-11,Low Usage,ClickUp,49
7624,42227,2022-02-17,Low Usage,ClickUp,11
7625,45334,2022-09-23,Low Usage,Asana,92
7626,1508,2022-06-28,High Pricing,Slack,70
7627,24932,2022-01-28,Poor Experience,Monday.com,67
7628,28754,2024-07-30,High Pricing,Asana,94
7629,16820,2024-11-23,Low Usage,Asana,95
7630,33501,2022-02-06,Low Usage,ClickUp,105
7631,6113,2023-10-11,Technical Issues,ClickUp,16
7632,48860,2024-12-07,Missing Features,Monday.com,32
7633,25472,2023-10-12,Low Usage,Monday.com,43
7634,16756,2024-07-14,Technical Issues,Slack,25
7635,96,2024-05-20,Missing Features,Slack,38
7636,8927,2025-01-25,Switched Competitor,Asana,31
7637,5592,2023-01-08,High Pricing,Monday.com,106
7638,44428,2023-10-08,Poor Experience,Monday.com,52
7639,29052,2024-08-17,Missing Features,Slack,113
7640,5264,2023-10-13,High Pricing,Slack,51
7641,16390,2024-10-31,Missing Features,Notion,17
7642,8572,2022-05-12,Technical Issues,ClickUp,43
7643,35670,2023-06-18,Poor Experience,ClickUp,84
7644,33759,2023-04-14,High Pricing,Notion,10
7645,28110,2022-11-04,Switched Competitor,Slack,40
7646,29,2022-12-21,Switched Competitor,ClickUp,106
7647,43720,2024-01-18,Technical Issues,Slack,32
7648,43694,2024-07-09,Poor Experience,Slack,46
7649,23277,2023-04-14,Switched Competitor,Notion,6
7650,15351,2022-02-14,High Pricing,ClickUp,71
7651,23562,2022-05-30,Switched Competitor,Monday.com,9
7652,24803,2023-03-08,High Pricing,Asana,98
7653,1304,2022-07-06,Missing Features,Asana,59
7654,4074,2023-07-01,High Pricing,Slack,3
7655,41841,2024-01-21,High Pricing,Slack,104
7656,13826,2022-04-07,High Pricing,Notion,8
7657,786,2024-08-23,Low Usage,Asana,22
7658,5680,2023-11-08,Low Usage,ClickUp,104
7659,23050,2023-05-31,Low Usage,Notion,116
7660,15151,2024-02-28,Switched Competitor,Asana,39
7661,18646,2024-03-21,Technical Issues,Notion,34
7662,12915,2025-02-21,High Pricing,Monday.com,96
7663,17716,2022-11-03,Poor Experience,ClickUp,57
7664,1944,2022-02-01,Missing Features,Slack,46
7665,29193,2024-01-05,Low Usage,ClickUp,17
7666,31904,2022-06-06,Technical Issues,ClickUp,92
7667,40820,2023-03-11,High Pricing,Monday.com,66
7668,27045,2023-08-13,Technical Issues,Monday.com,6
7669,3569,2025-01-19,Missing Features,Notion,113
7670,27650,2024-12-21,Missing Features,Slack,120
7671,2472,2024-06-16,Poor Experience,Slack,44
7672,19222,2024-10-22,Low Usage,ClickUp,22
7673,34917,2023-06-07,Poor Experience,Monday.com,120
7674,4632,2023-08-07,Low Usage,ClickUp,100
7675,42890,2024-06-26,Technical Issues,Notion,27
7676,25476,2024-11-07,Missing Features,Notion,41
7677,8953,2024-04-05,Low Usage,Notion,45
7678,25490,2024-07-17,Switched Competitor,Notion,76
7679,41731,2022-09-10,Low Usage,Monday.com,46
7680,32524,2023-09-16,Technical Issues,Asana,30
7681,3428,2023-11-03,High Pricing,Monday.com,69
7682,18191,2022-06-13,Technical Issues,ClickUp,90
7683,37282,2022-10-25,High Pricing,Notion,97
7684,20075,2022-09-03,Missing Features,Notion,34
7685,11940,2023-06-17,Poor Experience,Notion,81
7686,37619,2022-03-28,Technical Issues,Slack,51
7687,33087,2024-03-22,Poor Experience,ClickUp,86
7688,17598,2022-01-27,Switched Competitor,Notion,93
7689,36163,2022-09-24,Technical Issues,Notion,62
7690,4033,2022-12-13,High Pricing,Slack,107
7691,49759,2024-02-16,Technical Issues,Monday.com,119
7692,622,2022-10-01,Switched Competitor,ClickUp,42
7693,12469,2022-02-17,Poor Experience,Slack,2
7694,26512,2024-05-11,Switched Competitor,Slack,51
7695,35962,2023-03-08,Technical Issues,Monday.com,88
7696,3409,2022-08-23,Technical Issues,Notion,116
7697,2498,2024-09-07,Missing Features,Asana,30
7698,19657,2023-10-07,Poor Experience,Slack,8
7699,42582,2023-07-31,Technical Issues,ClickUp,53
7700,46317,2024-11-10,Low Usage,Asana,105
7701,6986,2023-03-20,Technical Issues,ClickUp,20
7702,14763,2023-02-21,High Pricing,ClickUp,54
7703,16101,2025-02-01,Technical Issues,ClickUp,26
7704,5172,2025-01-08,Low Usage,ClickUp,82
7705,22243,2025-03-24,Switched Competitor,Asana,25
7706,7403,2022-11-17,High Pricing,Asana,89
7707,3887,2023-11-13,Technical Issues,Slack,60
7708,45650,2023-04-28,Poor Experience,Asana,69
7709,27942,2024-01-03,Low Usage,Notion,90
7710,31517,2022-04-21,Missing Features,Monday.com,82
7711,49399,2023-08-02,Low Usage,Slack,102
7712,17608,2022-10-31,Low Usage,Notion,14
7713,45621,2023-11-25,High Pricing,Notion,29
7714,14906,2022-07-07,Technical Issues,Asana,12
7715,42725,2024-04-20,Low Usage,ClickUp,2
7716,8344,2024-07-05,Missing Features,ClickUp,27
7717,32326,2025-02-11,High Pricing,ClickUp,62
7718,5232,2023-01-15,Missing Features,ClickUp,114
7719,14758,2022-07-17,Low Usage,Notion,95
7720,23042,2024-12-07,Low Usage,Slack,39
7721,21257,2023-06-29,Poor Experience,Asana,111
7722,28043,2022-01-10,Poor Experience,ClickUp,15
7723,689,2022-09-09,Low Usage,Notion,17
7724,30787,2023-09-26,Low Usage,Notion,120
7725,47906,2023-07-12,Missing Features,Monday.com,13
7726,3156,2023-01-17,Poor Experience,Monday.com,75
7727,15291,2025-01-15,Switched Competitor,Monday.com,50
7728,5497,2022-12-26,Technical Issues,Asana,114
7729,20620,2023-05-28,Technical Issues,Notion,55
7730,9522,2024-12-04,High Pricing,ClickUp,66
7731,24259,2024-12-16,Switched Competitor,Slack,34
7732,25164,2024-12-09,Switched Competitor,Notion,42
7733,5631,2024-03-22,Low Usage,ClickUp,28
7734,6347,2024-08-01,Switched Competitor,Notion,66
7735,37378,2022-03-07,Low Usage,Notion,109
7736,23089,2024-02-21,Technical Issues,ClickUp,42
7737,8105,2024-07-27,Switched Competitor,Asana,80
7738,9169,2023-02-07,Technical Issues,Notion,104
7739,31591,2023-01-17,Missing Features,Slack,11
7740,18262,2023-01-04,High Pricing,Asana,97
7741,33483,2022-08-26,Technical Issues,Monday.com,75
7742,19981,2022-09-25,Poor Experience,Notion,24
7743,21393,2023-05-22,Poor Experience,Slack,105
7744,25047,2023-03-19,High Pricing,Monday.com,50
7745,1743,2024-06-24,Poor Experience,Asana,77
7746,30355,2025-01-17,Technical Issues,ClickUp,120
7747,2665,2023-04-04,Poor Experience,Asana,45
7748,196,2023-11-12,Missing Features,Slack,32
7749,45002,2024-05-16,High Pricing,ClickUp,15
7750,14842,2023-10-09,Low Usage,Slack,68
7751,3269,2024-07-25,Missing Features,Monday.com,47
7752,22981,2024-09-01,Missing Features,ClickUp,77
7753,28159,2023-08-13,Poor Experience,Monday.com,80
7754,35677,2023-02-01,High Pricing,Notion,93
7755,16102,2023-03-08,Switched Competitor,Asana,46
7756,4550,2024-09-01,High Pricing,ClickUp,39
7757,27170,2022-11-19,Technical Issues,ClickUp,69
7758,14340,2024-02-15,High Pricing,Monday.com,43
7759,30898,2022-04-18,Switched Competitor,Asana,6
7760,34741,2022-05-31,Poor Experience,ClickUp,22
7761,46261,2023-12-31,High Pricing,ClickUp,76
7762,19646,2023-10-25,Missing Features,Monday.com,90
7763,16352,2022-03-03,Low Usage,Monday.com,109
7764,18294,2023-06-28,Switched Competitor,Notion,102
7765,15437,2024-03-20,Low Usage,Notion,101
7766,36626,2022-07-12,Poor Experience,Notion,7
7767,22984,2023-01-05,Poor Experience,Slack,44
7768,37440,2023-09-23,Poor Experience,Asana,86
7769,14559,2022-01-16,High Pricing,Asana,101
7770,14151,2023-08-28,Switched Competitor,Slack,54
7771,28794,2025-01-19,Poor Experience,Asana,81
7772,14674,2022-01-20,Low Usage,Asana,101
7773,7213,2022-02-05,Technical Issues,ClickUp,107
7774,48335,2022-05-12,Poor Experience,ClickUp,101
7775,8510,2022-10-08,Poor Experience,Slack,50
7776,15246,2024-09-22,Poor Experience,Notion,71
7777,3725,2023-01-03,Technical Issues,Slack,52
7778,19574,2023-06-01,Switched Competitor,Asana,63
7779,30559,2023-01-31,Low Usage,Notion,17
7780,20155,2024-12-22,Missing Features,Asana,68
7781,19658,2022-06-04,Missing Features,ClickUp,74
7782,32784,2023-03-15,Technical Issues,Monday.com,84
7783,27069,2024-07-18,Switched Competitor,Monday.com,14
7784,11227,2023-08-31,Switched Competitor,Notion,109
7785,49530,2023-05-27,High Pricing,Asana,94
7786,29638,2024-01-04,Missing Features,ClickUp,38
7787,7060,2024-10-23,Low Usage,Monday.com,91
7788,22068,2024-08-16,High Pricing,Asana,80
7789,7532,2023-12-22,Switched Competitor,Asana,102
7790,10657,2024-11-11,High Pricing,Monday.com,35
7791,40988,2022-04-18,Low Usage,Notion,96
7792,13638,2023-04-09,Switched Competitor,Asana,28
7793,46445,2023-03-10,High Pricing,Asana,9
7794,31172,2022-04-29,Poor Experience,Slack,100
7795,31030,2023-09-22,Low Usage,Slack,70
7796,3319,2023-03-17,Poor Experience,Notion,71
7797,16286,2022-03-24,Switched Competitor,Slack,120
7798,44974,2022-04-22,Low Usage,Notion,20
7799,7943,2024-07-11,Poor Experience,Asana,12
7800,39726,2024-11-05,Missing Features,Slack,115
7801,7064,2024-11-27,Technical Issues,Asana,78
7802,43506,2025-01-20,Low Usage,Monday.com,31
7803,5387,2023-04-02,Low Usage,Asana,102
7804,12275,2023-06-16,Missing Features,Slack,97
7805,43596,2024-05-24,Technical Issues,ClickUp,107
7806,7530,2024-06-02,Low Usage,Notion,52
7807,27582,2024-08-16,Low Usage,Monday.com,98
7808,8759,2025-04-01,Switched Competitor,Slack,90
7809,15529,2025-01-28,Low Usage,Slack,27
7810,15788,2023-09-28,Missing Features,ClickUp,44
7811,4806,2023-05-27,Technical Issues,Notion,48
7812,18285,2023-03-02,Missing Features,Monday.com,41
7813,7993,2025-02-23,Poor Experience,Slack,34
7814,7153,2022-01-11,Poor Experience,Monday.com,36
7815,29768,2025-04-12,Low Usage,Asana,25
7816,6330,2023-12-27,Low Usage,Asana,107
7817,37750,2022-12-28,Low Usage,Asana,14
7818,1072,2023-06-20,Switched Competitor,ClickUp,48
7819,36977,2024-08-13,High Pricing,Slack,64
7820,21320,2023-01-24,Technical Issues,Monday.com,63
7821,40111,2024-05-06,Technical Issues,ClickUp,50
7822,43527,2022-08-20,Missing Features,Monday.com,5
7823,10112,2024-04-27,Missing Features,Monday.com,114
7824,8745,2022-10-09,High Pricing,Monday.com,18
7825,5652,2023-04-06,Poor Experience,Monday.com,74
7826,12704,2024-06-18,Poor Experience,Monday.com,17
7827,40153,2022-05-31,Poor Experience,Asana,111
7828,13921,2022-01-21,Low Usage,Slack,2
7829,14372,2023-07-24,Poor Experience,Slack,110
7830,31602,2022-12-30,High Pricing,Slack,36
7831,5315,2025-02-24,High Pricing,Slack,1
7832,29471,2024-07-16,High Pricing,Monday.com,103
7833,30059,2023-06-14,Switched Competitor,Asana,117
7834,27454,2022-11-11,Low Usage,ClickUp,88
7835,7962,2023-08-11,High Pricing,Monday.com,24
7836,6459,2022-08-18,Missing Features,Slack,59
7837,27278,2022-11-01,Technical Issues,Notion,91
7838,17665,2024-10-29,Missing Features,Asana,48
7839,7741,2023-03-27,Poor Experience,ClickUp,53
7840,41060,2024-02-13,Missing Features,ClickUp,66
7841,10667,2024-09-10,Missing Features,Monday.com,83
7842,17787,2023-10-21,Low Usage,Asana,81
7843,31525,2024-08-03,Low Usage,Notion,22
7844,20421,2024-07-19,Technical Issues,Slack,120
7845,43881,2023-08-25,Poor Experience,ClickUp,14
7846,36991,2023-08-27,Missing Features,ClickUp,2
7847,19239,2022-07-05,Missing Features,ClickUp,29
7848,11665,2024-08-31,High Pricing,Notion,70
7849,44791,2024-02-22,Switched Competitor,ClickUp,52
7850,6208,2023-04-29,Switched Competitor,Asana,66
7851,41927,2023-08-27,Switched Competitor,Asana,92
7852,14190,2023-01-17,Low Usage,Notion,95
7853,39436,2024-02-03,Switched Competitor,Asana,99
7854,1567,2024-04-25,Low Usage,Slack,101
7855,8982,2022-05-25,Switched Competitor,Notion,17
7856,41994,2022-05-04,Technical Issues,Slack,53
7857,40943,2023-12-06,Poor Experience,ClickUp,35
7858,12808,2022-07-03,Missing Features,Slack,52
7859,6531,2023-09-08,Poor Experience,Monday.com,8
7860,6989,2022-01-16,Missing Features,Notion,65
7861,48909,2024-08-21,Switched Competitor,Notion,112
7862,9723,2023-06-04,Switched Competitor,Slack,2
7863,19630,2025-01-17,High Pricing,Slack,101
7864,46478,2022-02-12,Low Usage,ClickUp,18
7865,32334,2023-07-25,High Pricing,Slack,19
7866,930,2022-11-06,Technical Issues,Slack,80
7867,30474,2024-08-15,Missing Features,Slack,5
7868,38274,2022-02-05,Poor Experience,ClickUp,13
7869,14228,2022-11-21,Switched Competitor,ClickUp,4
7870,20317,2022-12-20,Missing Features,Notion,97
7871,22292,2024-05-16,Technical Issues,Monday.com,99
7872,43448,2022-01-16,Switched Competitor,ClickUp,83
7873,23447,2022-02-22,Switched Competitor,Asana,112
7874,17928,2024-06-29,Poor Experience,Notion,38
7875,29603,2023-10-20,Switched Competitor,Slack,94
7876,22724,2024-02-17,Poor Experience,ClickUp,6
7877,17705,2023-01-26,Missing Features,Slack,38
7878,41027,2022-11-07,High Pricing,Notion,110
7879,43705,2024-04-19,Switched Competitor,Slack,82
7880,4300,2022-01-20,Poor Experience,Notion,17
7881,17513,2022-01-30,Technical Issues,Slack,75
7882,20298,2023-03-26,Missing Features,ClickUp,10
7883,27133,2022-04-12,Missing Features,Slack,6
7884,29291,2024-05-25,Missing Features,ClickUp,60
7885,31234,2023-10-23,Poor Experience,Notion,20
7886,24774,2023-04-08,Technical Issues,ClickUp,63
7887,18656,2022-01-21,Low Usage,Monday.com,65
7888,14883,2024-08-28,Low Usage,ClickUp,114
7889,49430,2023-11-09,Missing Features,Asana,92
7890,34022,2024-01-24,Missing Features,Notion,77
7891,1062,2024-05-04,Low Usage,Notion,11
7892,1701,2023-09-03,Technical Issues,Notion,6
7893,13557,2024-04-08,Switched Competitor,Notion,46
7894,36164,2024-01-15,High Pricing,Monday.com,83
7895,28740,2023-09-07,Technical Issues,Slack,29
7896,20066,2024-07-01,Poor Experience,Monday.com,18
7897,27812,2024-03-23,High Pricing,Monday.com,20
7898,15635,2024-11-01,High Pricing,Notion,103
7899,36628,2024-11-13,Switched Competitor,Monday.com,95
7900,31396,2024-09-21,Low Usage,Slack,14
7901,19304,2022-07-16,High Pricing,Monday.com,15
7902,18969,2024-11-15,Missing Features,Notion,5
7903,32681,2024-02-26,Switched Competitor,Notion,104
7904,40926,2024-11-29,Switched Competitor,ClickUp,24
7905,20368,2022-09-08,Switched Competitor,Asana,118
7906,21882,2025-02-05,Missing Features,Monday.com,37
7907,7569,2024-12-05,Switched Competitor,Slack,45
7908,26320,2024-09-13,Poor Experience,ClickUp,73
7909,26415,2023-01-04,High Pricing,Monday.com,41
7910,13559,2024-03-09,Poor Experience,Monday.com,48
7911,10212,2022-08-19,High Pricing,Slack,119
