subscription_id,customer_id,plan_name,billing_cycle,subscription_start,subscription_end,monthly_price,subscription_status,auto_renew
31638,31638,Starter,Yearly,2024-03-04,2025-04-11,15,Active,True
31639,31639,Pro,Yearly,2024-12-27,2025-02-23,35,Paused,False
31640,31640,Enterprise,Monthly,2024-09-03,2025-01-23,99,Paused,False
31641,31641,Starter,Monthly,2023-10-20,2024-04-23,15,Cancelled,False
31642,31642,Pro,Monthly,2023-11-14,2025-01-13,35,Cancelled,True
31643,31643,Starter,Yearly,2023-06-08,2024-01-25,15,Paused,False
31644,31644,Free,Yearly,2024-09-08,2025-04-04,0,Cancelled,False
31645,31645,Free,Monthly,2023-12-05,2024-11-25,0,Cancelled,False
31646,31646,Free,Monthly,2022-04-14,2022-09-26,0,Active,False
31647,31647,Enterprise,Monthly,2023-01-11,2023-02-11,99,Paused,True
31648,31648,Enterprise,Monthly,2024-02-09,2024-06-28,99,Paused,True
31649,31649,Free,Monthly,2023-11-28,2024-01-02,0,Active,False
31650,31650,Pro,Yearly,2024-12-06,2025-08-12,35,Paused,False
31651,31651,Pro,Monthly,2022-07-25,2023-11-10,35,Active,True
31652,31652,Starter,Monthly,2022-12-21,2024-10-08,15,Active,True
31653,31653,Starter,Monthly,2025-01-31,2026-12-30,15,Cancelled,True
31654,31654,Starter,Monthly,2023-12-06,2025-07-13,15,Paused,True
31655,31655,Starter,Monthly,2024-03-06,2025-11-28,15,Paused,False
31656,31656,Starter,Monthly,2024-05-23,2025-04-11,15,Cancelled,True
31657,31657,Pro,Yearly,2023-02-17,2023-09-19,35,Active,False
31658,31658,Starter,Monthly,2023-03-09,2025-03-08,15,Active,False
31659,31659,Pro,Yearly,2022-02-06,2023-03-04,35,Cancelled,False
31660,31660,Starter,Monthly,2024-11-05,2025-07-31,15,Paused,False
31661,31661,Pro,Yearly,2023-09-27,2023-11-29,35,Active,False
31662,31662,Free,Yearly,2025-01-15,2026-09-12,0,Paused,False
31663,31663,Enterprise,Yearly,2024-01-10,2024-05-29,99,Active,True
31664,31664,Free,Monthly,2022-05-23,2023-09-15,0,Cancelled,False
31665,31665,Pro,Yearly,2024-01-03,2025-08-31,35,Active,True
31666,31666,Starter,Monthly,2024-03-27,2024-05-29,15,Cancelled,False
31667,31667,Free,Yearly,2025-01-22,2025-06-04,0,Paused,False
31668,31668,Pro,Monthly,2023-01-09,2024-11-29,35,Active,True
31669,31669,Pro,Monthly,2023-02-09,2024-08-06,35,Paused,False
31670,31670,Pro,Monthly,2023-01-09,2023-12-10,35,Active,True
31671,31671,Pro,Monthly,2023-04-16,2023-06-26,35,Active,True
31672,31672,Enterprise,Monthly,2023-01-28,2023-05-27,99,Paused,False
31673,31673,Pro,Yearly,2022-12-14,2023-01-23,35,Cancelled,False
31674,31674,Pro,Yearly,2022-07-20,2023-12-04,35,Paused,True
31675,31675,Pro,Yearly,2024-09-23,2026-07-24,35,Cancelled,False
31676,31676,Pro,Monthly,2024-01-26,2025-10-07,35,Active,False
31677,31677,Pro,Monthly,2024-04-21,2025-06-23,35,Paused,True
31678,31678,Free,Monthly,2023-05-16,2024-12-01,0,Cancelled,False
31679,31679,Enterprise,Yearly,2022-09-21,2022-12-16,99,Paused,True
31680,31680,Free,Yearly,2024-11-15,2025-08-04,0,Cancelled,False
31681,31681,Starter,Monthly,2023-07-23,2023-09-21,15,Active,False
31682,31682,Starter,Yearly,2023-09-05,2025-03-09,15,Active,False
31683,31683,Free,Monthly,2022-12-23,2023-02-24,0,Active,True
31684,31684,Enterprise,Yearly,2022-01-09,2023-10-30,99,Cancelled,False
31685,31685,Free,Monthly,2022-02-01,2023-02-17,0,Active,False
31686,31686,Free,Monthly,2024-01-08,2024-08-10,0,Active,True
31687,31687,Free,Monthly,2023-12-19,2025-11-01,0,Active,True
31688,31688,Pro,Monthly,2024-11-02,2025-06-12,35,Active,False
31689,31689,Starter,Monthly,2022-06-12,2023-11-05,15,Cancelled,True
31690,31690,Starter,Yearly,2023-01-09,2023-02-13,15,Active,False
31691,31691,Enterprise,Yearly,2024-07-14,2025-01-22,99,Cancelled,False
31692,31692,Starter,Monthly,2024-05-14,2024-08-03,15,Cancelled,True
31693,31693,Pro,Yearly,2025-01-20,2026-10-12,35,Paused,True
31694,31694,Pro,Yearly,2022-06-07,2024-05-12,35,Cancelled,False
31695,31695,Enterprise,Yearly,2024-02-06,2024-09-14,99,Active,True
31696,31696,Starter,Yearly,2023-11-24,2024-01-04,15,Paused,True
31697,31697,Starter,Yearly,2023-07-27,2024-04-21,15,Active,False
31698,31698,Free,Yearly,2024-10-23,2025-12-31,0,Paused,False
31699,31699,Enterprise,Monthly,2022-06-25,2023-10-26,99,Active,False
31700,31700,Free,Yearly,2023-01-26,2023-04-24,0,Active,True
31701,31701,Pro,Yearly,2024-12-14,2026-07-07,35,Active,False
31702,31702,Starter,Monthly,2024-06-29,2025-03-11,15,Active,False
31703,31703,Pro,Monthly,2024-08-04,2026-05-28,35,Cancelled,True
31704,31704,Starter,Monthly,2024-03-17,2025-03-12,15,Active,False
31705,31705,Free,Monthly,2024-07-17,2025-01-01,0,Paused,False
31706,31706,Enterprise,Yearly,2022-06-29,2023-04-10,99,Active,True
31707,31707,Enterprise,Yearly,2022-07-20,2024-01-02,99,Cancelled,False
31708,31708,Free,Monthly,2022-12-06,2023-04-05,0,Active,True
31709,31709,Pro,Yearly,2024-12-07,2025-04-11,35,Cancelled,True
31710,31710,Pro,Yearly,2023-04-18,2023-09-27,35,Paused,True
31711,31711,Starter,Monthly,2022-04-15,2023-09-12,15,Cancelled,True
31712,31712,Pro,Monthly,2024-01-02,2025-10-15,35,Cancelled,True
31713,31713,Starter,Monthly,2023-11-18,2024-05-10,15,Paused,True
31714,31714,Starter,Monthly,2022-11-15,2023-01-24,15,Paused,False
31715,31715,Pro,Yearly,2022-01-03,2023-07-24,35,Active,False
31716,31716,Starter,Yearly,2024-06-17,2025-04-17,15,Cancelled,True
31717,31717,Free,Yearly,2025-02-15,2026-09-14,0,Cancelled,True
31718,31718,Pro,Yearly,2023-09-28,2025-07-05,35,Paused,True
31719,31719,Enterprise,Yearly,2025-03-09,2026-01-17,99,Paused,False
31720,31720,Starter,Monthly,2024-01-25,2025-04-15,15,Paused,True
31721,31721,Pro,Monthly,2022-09-03,2024-02-23,35,Cancelled,True
31722,31722,Pro,Monthly,2022-11-11,2024-10-21,35,Active,True
31723,31723,Free,Yearly,2023-01-25,2024-10-27,0,Paused,True
31724,31724,Free,Monthly,2025-03-12,2025-08-17,0,Paused,True
31725,31725,Pro,Yearly,2024-10-14,2024-11-13,35,Cancelled,False
31726,31726,Pro,Monthly,2025-03-01,2025-09-24,35,Cancelled,False
31727,31727,Free,Monthly,2024-10-25,2025-06-30,0,Cancelled,False
31728,31728,Pro,Yearly,2023-02-06,2023-08-07,35,Active,False
31729,31729,Pro,Monthly,2023-09-13,2024-10-30,35,Cancelled,False
31730,31730,Pro,Monthly,2024-02-03,2025-11-18,35,Cancelled,False
31731,31731,Free,Monthly,2024-02-20,2025-05-18,0,Cancelled,False
31732,31732,Enterprise,Yearly,2025-01-21,2026-03-15,99,Active,True
31733,31733,Pro,Yearly,2022-10-09,2024-10-07,35,Cancelled,False
31734,31734,Starter,Monthly,2022-05-10,2023-09-29,15,Active,True
31735,31735,Free,Yearly,2023-12-31,2025-01-24,0,Cancelled,False
31736,31736,Starter,Yearly,2023-02-24,2023-11-18,15,Cancelled,True
31737,31737,Pro,Yearly,2023-03-28,2024-07-15,35,Active,False
31738,31738,Free,Monthly,2023-07-20,2024-09-19,0,Paused,False
31739,31739,Pro,Yearly,2025-03-11,2026-09-12,35,Cancelled,False
31740,31740,Pro,Monthly,2023-04-13,2024-09-19,35,Paused,True
31741,31741,Pro,Monthly,2023-02-11,2025-02-05,35,Paused,False
31742,31742,Enterprise,Yearly,2022-12-10,2024-05-19,99,Cancelled,True
31743,31743,Pro,Yearly,2024-10-14,2026-03-09,35,Paused,False
31744,31744,Starter,Monthly,2024-12-28,2026-05-21,15,Active,True
31745,31745,Starter,Yearly,2023-01-23,2023-03-20,15,Cancelled,False
31746,31746,Starter,Yearly,2022-10-16,2024-07-30,15,Paused,False
31747,31747,Enterprise,Yearly,2024-12-07,2026-06-14,99,Active,True
31748,31748,Pro,Yearly,2023-06-05,2024-03-03,35,Active,False
31749,31749,Free,Yearly,2024-05-30,2025-12-31,0,Paused,True
31750,31750,Free,Yearly,2025-03-12,2026-10-22,0,Cancelled,True
31751,31751,Starter,Monthly,2024-03-30,2024-09-09,15,Cancelled,True
31752,31752,Starter,Yearly,2023-09-20,2025-07-20,15,Cancelled,False
31753,31753,Starter,Yearly,2024-03-23,2025-03-26,15,Cancelled,True
31754,31754,Enterprise,Monthly,2023-09-13,2024-09-18,99,Cancelled,False
31755,31755,Starter,Yearly,2022-11-15,2023-07-16,15,Active,True
31756,31756,Pro,Yearly,2023-04-01,2024-11-08,35,Active,True
31757,31757,Starter,Yearly,2025-02-21,2026-10-28,15,Cancelled,False
31758,31758,Starter,Monthly,2022-08-05,2024-07-19,15,Cancelled,True
31759,31759,Pro,Monthly,2022-12-07,2024-03-01,35,Cancelled,True
31760,31760,Pro,Yearly,2022-02-16,2024-01-05,35,Active,False
31761,31761,Free,Monthly,2023-11-30,2025-04-16,0,Active,True
31762,31762,Pro,Monthly,2023-05-31,2024-09-16,35,Paused,True
31763,31763,Free,Yearly,2024-09-14,2025-08-31,0,Active,False
31764,31764,Starter,Monthly,2022-11-30,2024-02-08,15,Active,False
31765,31765,Starter,Monthly,2023-11-23,2025-04-26,15,Paused,True
31766,31766,Pro,Monthly,2022-04-08,2022-11-01,35,Paused,False
31767,31767,Enterprise,Yearly,2022-03-25,2022-12-31,99,Cancelled,True
31768,31768,Enterprise,Monthly,2024-02-02,2026-01-18,99,Active,True
31769,31769,Free,Yearly,2024-02-15,2025-07-20,0,Active,True
31770,31770,Pro,Monthly,2023-02-04,2024-03-22,35,Active,True
31771,31771,Free,Yearly,2023-07-23,2025-07-10,0,Paused,False
31772,31772,Pro,Yearly,2025-03-25,2026-03-27,35,Paused,True
31773,31773,Pro,Monthly,2022-04-24,2022-06-06,35,Cancelled,True
31774,31774,Enterprise,Monthly,2024-06-19,2025-04-02,99,Paused,True
31775,31775,Starter,Monthly,2023-06-19,2024-12-05,15,Paused,False
31776,31776,Pro,Monthly,2024-08-18,2026-02-04,35,Cancelled,False
31777,31777,Pro,Yearly,2022-07-24,2023-04-26,35,Active,False
31778,31778,Starter,Monthly,2023-03-14,2024-07-12,15,Cancelled,False
31779,31779,Starter,Yearly,2025-01-16,2025-12-04,15,Active,False
31780,31780,Pro,Monthly,2025-01-29,2025-08-15,35,Active,True
31781,31781,Enterprise,Monthly,2023-08-09,2024-01-01,99,Active,True
31782,31782,Enterprise,Yearly,2024-05-10,2024-10-04,99,Active,True
31783,31783,Free,Yearly,2024-07-21,2025-03-09,0,Active,False
31784,31784,Pro,Monthly,2023-12-11,2024-04-23,35,Active,True
31785,31785,Pro,Yearly,2024-07-27,2025-09-12,35,Active,True
31786,31786,Starter,Yearly,2024-04-21,2025-07-12,15,Active,True
31787,31787,Free,Monthly,2024-05-02,2025-10-14,0,Paused,True
31788,31788,Free,Monthly,2024-04-09,2024-07-28,0,Active,True
31789,31789,Free,Monthly,2024-07-06,2025-02-03,0,Cancelled,False
31790,31790,Pro,Yearly,2024-10-14,2026-01-19,35,Active,False
31791,31791,Pro,Monthly,2023-11-10,2024-07-04,35,Active,True
31792,31792,Pro,Yearly,2023-10-31,2024-05-01,35,Paused,False
31793,31793,Pro,Monthly,2025-04-06,2026-02-12,35,Paused,True
31794,31794,Free,Yearly,2022-02-12,2022-09-01,0,Active,False
31795,31795,Pro,Yearly,2024-01-16,2024-11-25,35,Cancelled,False
31796,31796,Pro,Monthly,2022-04-18,2023-06-10,35,Cancelled,True
31797,31797,Pro,Yearly,2023-01-14,2023-04-20,35,Active,True
31798,31798,Enterprise,Yearly,2024-05-20,2025-04-20,99,Paused,True
31799,31799,Free,Monthly,2025-01-09,2025-06-24,0,Paused,False
31800,31800,Free,Monthly,2025-02-17,2027-02-04,0,Paused,True
31801,31801,Free,Yearly,2022-08-28,2024-06-11,0,Cancelled,True
31802,31802,Pro,Yearly,2025-02-19,2025-09-24,35,Cancelled,False
31803,31803,Free,Monthly,2022-06-26,2023-04-29,0,Cancelled,True
31804,31804,Starter,Monthly,2024-11-15,2025-05-06,15,Active,False
31805,31805,Enterprise,Yearly,2023-12-19,2025-08-18,99,Cancelled,False
31806,31806,Pro,Yearly,2022-02-02,2022-07-16,35,Cancelled,False
31807,31807,Pro,Monthly,2023-03-23,2023-05-13,35,Cancelled,True
31808,31808,Free,Monthly,2023-05-12,2025-01-28,0,Cancelled,True
31809,31809,Starter,Yearly,2024-10-28,2025-05-23,15,Active,False
31810,31810,Starter,Yearly,2022-12-21,2023-10-08,15,Active,True
31811,31811,Enterprise,Monthly,2025-01-22,2026-08-12,99,Paused,True
31812,31812,Enterprise,Yearly,2024-08-03,2024-11-27,99,Active,False
31813,31813,Starter,Monthly,2024-04-15,2024-09-29,15,Cancelled,False
31814,31814,Pro,Yearly,2024-06-13,2025-11-25,35,Cancelled,True
31815,31815,Pro,Yearly,2024-07-26,2025-02-22,35,Active,True
31816,31816,Starter,Monthly,2024-03-25,2025-06-01,15,Paused,True
31817,31817,Pro,Monthly,2023-02-04,2023-10-09,35,Paused,False
31818,31818,Starter,Monthly,2024-03-12,2025-05-26,15,Active,False
31819,31819,Free,Yearly,2024-06-15,2024-09-28,0,Cancelled,False
31820,31820,Starter,Monthly,2024-07-26,2026-04-18,15,Cancelled,False
31821,31821,Starter,Yearly,2023-10-01,2025-01-19,15,Cancelled,False
31822,31822,Starter,Yearly,2022-01-13,2022-07-14,15,Cancelled,True
31823,31823,Free,Yearly,2022-05-21,2023-04-21,0,Cancelled,True
31824,31824,Pro,Yearly,2023-01-18,2023-08-30,35,Cancelled,True
31825,31825,Free,Monthly,2024-09-01,2025-10-27,0,Paused,False
31826,31826,Starter,Yearly,2023-02-10,2023-09-11,15,Active,True
31827,31827,Starter,Yearly,2024-04-27,2025-05-29,15,Active,True
31828,31828,Pro,Monthly,2024-03-13,2025-01-29,35,Active,False
31829,31829,Pro,Monthly,2024-04-01,2026-01-07,35,Paused,False
31830,31830,Starter,Monthly,2023-10-05,2024-08-31,15,Active,True
31831,31831,Free,Yearly,2024-02-28,2024-12-06,0,Cancelled,True
31832,31832,Free,Monthly,2024-06-13,2025-12-11,0,Paused,False
31833,31833,Free,Yearly,2023-10-01,2025-08-10,0,Cancelled,True
31834,31834,Starter,Monthly,2023-04-07,2025-01-13,15,Cancelled,False
31835,31835,Starter,Yearly,2023-12-18,2024-06-12,15,Paused,False
31836,31836,Starter,Yearly,2024-12-16,2025-10-23,15,Paused,False
31837,31837,Enterprise,Yearly,2024-05-24,2025-10-14,99,Cancelled,True
31838,31838,Enterprise,Yearly,2024-12-30,2025-04-21,99,Paused,False
31839,31839,Starter,Yearly,2023-06-22,2024-08-02,15,Cancelled,True
31840,31840,Free,Yearly,2024-12-15,2025-02-20,0,Active,False
31841,31841,Starter,Monthly,2022-04-22,2022-11-11,15,Paused,False
31842,31842,Pro,Yearly,2024-03-23,2024-12-22,35,Paused,True
31843,31843,Free,Yearly,2023-06-15,2024-07-21,0,Cancelled,False
31844,31844,Starter,Yearly,2025-04-03,2026-03-24,15,Active,True
31845,31845,Starter,Yearly,2023-02-27,2023-07-11,15,Cancelled,True
31846,31846,Pro,Yearly,2023-02-15,2023-07-10,35,Cancelled,True
31847,31847,Free,Yearly,2024-04-26,2025-03-02,0,Active,False
31848,31848,Free,Monthly,2022-03-30,2022-10-08,0,Paused,False
31849,31849,Starter,Yearly,2024-05-01,2024-10-29,15,Cancelled,False
31850,31850,Starter,Monthly,2022-06-12,2022-11-14,15,Cancelled,True
31851,31851,Starter,Monthly,2022-05-11,2023-06-06,15,Active,True
31852,31852,Starter,Monthly,2024-10-20,2026-04-30,15,Cancelled,True
31853,31853,Starter,Yearly,2025-02-20,2025-10-21,15,Active,True
31854,31854,Free,Yearly,2025-01-12,2025-10-12,0,Paused,False
31855,31855,Free,Yearly,2023-09-06,2025-07-03,0,Cancelled,True
31856,31856,Pro,Yearly,2023-08-05,2024-05-17,35,Cancelled,False
31857,31857,Free,Monthly,2024-06-26,2025-11-06,0,Active,True
31858,31858,Pro,Yearly,2024-11-16,2026-10-13,35,Active,True
31859,31859,Free,Yearly,2023-07-07,2025-01-30,0,Cancelled,False
31860,31860,Starter,Monthly,2024-07-19,2026-05-18,15,Active,False
31861,31861,Enterprise,Yearly,2022-06-04,2022-08-02,99,Paused,False
31862,31862,Free,Monthly,2022-07-20,2023-05-08,0,Paused,True
31863,31863,Free,Yearly,2024-11-10,2024-12-25,0,Paused,True
31864,31864,Free,Yearly,2022-03-25,2022-05-15,0,Cancelled,False
31865,31865,Pro,Monthly,2023-04-24,2025-04-21,35,Active,True
31866,31866,Starter,Yearly,2023-12-16,2024-07-28,15,Paused,True
31867,31867,Pro,Yearly,2024-02-04,2025-11-02,35,Paused,True
31868,31868,Free,Yearly,2022-05-10,2023-04-02,0,Paused,True
31869,31869,Pro,Yearly,2024-05-27,2025-11-23,35,Paused,False
31870,31870,Free,Monthly,2022-04-01,2022-11-07,0,Paused,True
31871,31871,Starter,Yearly,2024-03-18,2026-02-24,15,Paused,False
31872,31872,Starter,Yearly,2023-05-05,2025-03-21,15,Paused,True
31873,31873,Starter,Yearly,2024-09-15,2025-03-11,15,Active,False
31874,31874,Starter,Yearly,2023-06-28,2025-05-02,15,Cancelled,False
31875,31875,Free,Yearly,2024-11-15,2026-07-31,0,Active,True
31876,31876,Pro,Monthly,2025-02-14,2026-05-06,35,Cancelled,False
31877,31877,Free,Monthly,2024-02-17,2025-05-22,0,Cancelled,False
31878,31878,Pro,Yearly,2022-07-05,2023-10-20,35,Cancelled,True
31879,31879,Pro,Monthly,2024-06-16,2026-03-28,35,Paused,False
31880,31880,Free,Monthly,2023-06-12,2023-08-20,0,Cancelled,True
31881,31881,Starter,Monthly,2023-06-21,2023-09-29,15,Paused,False
31882,31882,Starter,Monthly,2023-04-24,2023-09-01,15,Active,True
31883,31883,Starter,Monthly,2022-03-05,2022-09-04,15,Active,True
31884,31884,Enterprise,Monthly,2023-03-24,2023-09-12,99,Active,True
31885,31885,Starter,Yearly,2022-11-23,2023-09-01,15,Active,False
31886,31886,Pro,Monthly,2023-04-27,2024-04-27,35,Active,True
31887,31887,Enterprise,Monthly,2022-03-08,2023-09-09,99,Paused,True
31888,31888,Enterprise,Yearly,2025-01-06,2026-02-24,99,Active,True
31889,31889,Pro,Yearly,2022-04-12,2023-10-01,35,Cancelled,True
31890,31890,Starter,Monthly,2024-04-23,2025-08-01,15,Cancelled,False
31891,31891,Pro,Yearly,2025-04-11,2025-11-22,35,Cancelled,False
31892,31892,Starter,Monthly,2022-01-23,2023-10-01,15,Cancelled,False
31893,31893,Free,Monthly,2022-04-06,2023-05-22,0,Paused,False
31894,31894,Pro,Yearly,2023-03-10,2023-11-13,35,Active,False
31895,31895,Pro,Yearly,2024-03-21,2025-03-27,35,Paused,True
31896,31896,Pro,Yearly,2024-11-19,2026-06-29,35,Cancelled,False
31897,31897,Enterprise,Monthly,2022-07-08,2022-08-13,99,Cancelled,False
31898,31898,Enterprise,Yearly,2022-01-21,2023-10-05,99,Paused,True
31899,31899,Starter,Yearly,2024-10-07,2025-04-25,15,Paused,False
31900,31900,Starter,Yearly,2022-02-13,2022-12-02,15,Paused,False
31901,31901,Free,Monthly,2024-12-18,2025-10-29,0,Paused,True
31902,31902,Enterprise,Monthly,2023-05-31,2025-03-02,99,Cancelled,False
31903,31903,Free,Yearly,2022-05-22,2024-01-23,0,Paused,True
31904,31904,Pro,Yearly,2024-04-07,2025-02-26,35,Cancelled,False
31905,31905,Starter,Monthly,2022-08-10,2023-09-15,15,Active,False
31906,31906,Starter,Yearly,2023-10-01,2025-01-20,15,Active,False
31907,31907,Pro,Monthly,2025-01-08,2025-11-29,35,Active,True
31908,31908,Starter,Monthly,2024-07-08,2026-01-24,15,Paused,False
31909,31909,Enterprise,Yearly,2022-11-06,2023-06-21,99,Active,True
31910,31910,Free,Yearly,2022-03-23,2023-09-02,0,Cancelled,True
31911,31911,Free,Yearly,2024-05-14,2025-07-12,0,Paused,False
31912,31912,Pro,Monthly,2024-07-27,2026-06-25,35,Paused,True
31913,31913,Starter,Yearly,2023-05-06,2023-07-02,15,Cancelled,True
31914,31914,Free,Yearly,2022-12-11,2024-11-28,0,Cancelled,False
31915,31915,Pro,Yearly,2023-03-10,2023-04-09,35,Active,False
31916,31916,Pro,Monthly,2024-11-24,2026-03-21,35,Active,False
31917,31917,Starter,Yearly,2025-01-31,2026-04-01,15,Active,True
31918,31918,Starter,Yearly,2024-10-15,2026-01-30,15,Paused,False
31919,31919,Free,Monthly,2023-08-21,2024-12-31,0,Active,True
31920,31920,Enterprise,Monthly,2025-03-09,2026-03-21,99,Cancelled,True
31921,31921,Free,Yearly,2024-01-11,2025-09-27,0,Cancelled,True
31922,31922,Pro,Yearly,2023-11-19,2024-01-03,35,Cancelled,False
31923,31923,Pro,Yearly,2024-09-17,2025-07-11,35,Cancelled,False
31924,31924,Starter,Yearly,2024-07-26,2024-11-22,15,Cancelled,False
31925,31925,Enterprise,Yearly,2023-04-22,2023-12-26,99,Active,True
31926,31926,Free,Yearly,2024-03-07,2025-12-31,0,Active,False
31927,31927,Enterprise,Yearly,2025-02-22,2025-04-25,99,Active,False
31928,31928,Pro,Monthly,2023-08-02,2025-03-12,35,Cancelled,False
31929,31929,Starter,Monthly,2024-01-28,2025-11-20,15,Active,False
31930,31930,Free,Monthly,2023-11-17,2025-08-30,0,Cancelled,True
31931,31931,Starter,Yearly,2024-03-30,2024-11-22,15,Paused,True
31932,31932,Free,Monthly,2025-01-11,2026-09-11,0,Cancelled,True
31933,31933,Pro,Yearly,2022-12-03,2024-05-21,35,Cancelled,True
31934,31934,Starter,Monthly,2024-05-26,2026-03-16,15,Paused,False
31935,31935,Pro,Yearly,2023-03-18,2024-06-29,35,Cancelled,False
31936,31936,Pro,Yearly,2023-04-14,2025-01-03,35,Cancelled,True
31937,31937,Enterprise,Yearly,2022-06-26,2024-04-13,99,Paused,True
31938,31938,Pro,Monthly,2024-04-03,2025-11-13,35,Active,True
31939,31939,Pro,Yearly,2024-07-04,2024-08-29,35,Active,False
31940,31940,Pro,Yearly,2022-11-22,2024-11-13,35,Cancelled,False
31941,31941,Pro,Monthly,2023-05-28,2024-11-03,35,Active,False
31942,31942,Free,Yearly,2025-04-15,2026-03-05,0,Paused,False
31943,31943,Pro,Monthly,2022-04-03,2022-06-26,35,Cancelled,True
31944,31944,Starter,Yearly,2022-12-23,2024-10-31,15,Cancelled,False
31945,31945,Free,Monthly,2023-06-19,2025-04-12,0,Cancelled,True
31946,31946,Free,Yearly,2023-10-27,2024-09-24,0,Active,True
31947,31947,Free,Yearly,2025-03-26,2025-11-18,0,Active,True
31948,31948,Starter,Monthly,2023-07-20,2025-02-08,15,Active,False
31949,31949,Starter,Yearly,2024-09-18,2025-12-29,15,Paused,False
31950,31950,Pro,Yearly,2022-02-12,2022-12-05,35,Cancelled,True
31951,31951,Pro,Yearly,2022-11-25,2024-03-05,35,Active,True
31952,31952,Starter,Monthly,2024-09-30,2026-07-14,15,Active,True
31953,31953,Pro,Yearly,2023-03-12,2025-01-14,35,Paused,True
31954,31954,Free,Yearly,2022-01-31,2023-07-03,0,Paused,True
31955,31955,Starter,Monthly,2024-11-30,2025-02-15,15,Cancelled,True
31956,31956,Starter,Monthly,2023-10-21,2025-04-06,15,Cancelled,True
31957,31957,Free,Yearly,2023-10-15,2025-04-08,0,Active,False
31958,31958,Free,Yearly,2022-08-27,2022-12-05,0,Cancelled,False
31959,31959,Free,Monthly,2024-07-08,2025-02-15,0,Paused,True
31960,31960,Starter,Yearly,2024-12-04,2025-04-09,15,Paused,True
31961,31961,Pro,Yearly,2023-03-09,2024-05-28,35,Cancelled,False
31962,31962,Pro,Yearly,2024-08-18,2026-04-09,35,Cancelled,False
31963,31963,Pro,Monthly,2024-06-29,2025-08-27,35,Paused,False
31964,31964,Starter,Monthly,2024-07-30,2025-10-29,15,Paused,False
31965,31965,Starter,Monthly,2023-03-29,2025-02-03,15,Active,True
31966,31966,Pro,Yearly,2022-09-26,2023-05-30,35,Paused,True
